Zone_export,Zone_import,Transport_international_mode,Unit,Transport_international_distance
MNE_EXP01,EST_IMP01,Sea,[1000km],6.616
MNE_EXP01,FIN_IMP01,Sea,[1000km],6.632
MNE_EXP01,DEU_IMP01,Sea,[1000km],5.198
MNE_EXP01,IRL_IMP01,Sea,[1000km],4.84
MNE_EXP01,LVA_IMP01,Sea,[1000km],6.46
MNE_EXP01,MLT_IMP01,Sea,[1000km],0.837
MNE_EXP01,ROU_IMP01,Sea,[1000km],2.103
MNE_EXP01,SVN_IMP01,Sea,[1000km],0.493
MNE_EXP01,SWE_IMP01,Sea,[1000km],5.606
MNE_EXP01,NOR_IMP01,Sea,[1000km],5.65
MNE_EXP01,BEL_IMP01,Sea,[1000km],4.942
MNE_EXP01,CYP_IMP01,Sea,[1000km],1.887
MNE_EXP01,ESP_IMP01,Sea,[1000km],2.498
MNE_EXP01,FRA_IMP01,Sea,[1000km],1.638
MNE_EXP01,GBR_IMP01,Sea,[1000km],4.654
MNE_EXP01,GRC_IMP01,Sea,[1000km],1.029
MNE_EXP01,HRV_IMP01,Sea,[1000km],0.42
MNE_EXP01,ITA_IMP01,Sea,[1000km],1.212
MNE_EXP01,LTU_IMP01,Sea,[1000km],6.585
MNE_EXP01,NLD_IMP01,Sea,[1000km],4.885
MNE_EXP01,POL_IMP01,Sea,[1000km],6.439
MNE_EXP01,PRT_IMP01,Sea,[1000km],3.153
MDA_EXP01,BGR_IMP01,Sea,[1000km],0.289
MDA_EXP01,DNK_IMP01,Sea,[1000km],7.216
MDA_EXP01,EST_IMP01,Sea,[1000km],7.865
MDA_EXP01,FIN_IMP01,Sea,[1000km],7.881
MDA_EXP01,DEU_IMP01,Sea,[1000km],6.448
MDA_EXP01,IRL_IMP01,Sea,[1000km],6.021
MDA_EXP01,LVA_IMP01,Sea,[1000km],7.709
MDA_EXP01,MLT_IMP01,Sea,[1000km],1.898
MDA_EXP01,ROU_IMP01,Sea,[1000km],0.1
MDA_EXP01,SVN_IMP01,Sea,[1000km],2.575
MDA_EXP01,SWE_IMP01,Sea,[1000km],6.856
MDA_EXP01,NOR_IMP01,Sea,[1000km],6.899
MDA_EXP01,BEL_IMP01,Sea,[1000km],6.192
MDA_EXP01,CYP_IMP01,Sea,[1000km],1.931
MDA_EXP01,ESP_IMP01,Sea,[1000km],3.723
MDA_EXP01,FRA_IMP01,Sea,[1000km],2.857
MDA_EXP01,GBR_IMP01,Sea,[1000km],5.855
MDA_EXP01,GRC_IMP01,Sea,[1000km],1.069
MDA_EXP01,HRV_IMP01,Sea,[1000km],2.511
MDA_EXP01,ITA_IMP01,Sea,[1000km],2.452
MDA_EXP01,LTU_IMP01,Sea,[1000km],7.803
MDA_EXP01,NLD_IMP01,Sea,[1000km],6.134
MDA_EXP01,POL_IMP01,Sea,[1000km],7.621
MDA_EXP01,PRT_IMP01,Sea,[1000km],4.313
MEX_EXP01,BGR_IMP01,Sea,[1000km],14.142
MEX_EXP01,DNK_IMP01,Sea,[1000km],11.334
MEX_EXP01,EST_IMP01,Sea,[1000km],11.946
MEX_EXP01,FIN_IMP01,Sea,[1000km],11.968
MEX_EXP01,DEU_IMP01,Sea,[1000km],10.256
MEX_EXP01,IRL_IMP01,Sea,[1000km],9.874
MEX_EXP01,LVA_IMP01,Sea,[1000km],11.733
MEX_EXP01,MLT_IMP01,Sea,[1000km],12.542
MEX_EXP01,ROU_IMP01,Sea,[1000km],14.444
MEX_EXP01,SVN_IMP01,Sea,[1000km],14.003
MEX_EXP01,SWE_IMP01,Sea,[1000km],10.837
MEX_EXP01,NOR_IMP01,Sea,[1000km],10.941
MEX_EXP01,BEL_IMP01,Sea,[1000km],10.023
MEX_EXP01,CYP_IMP01,Sea,[1000km],14.96
MEX_EXP01,ESP_IMP01,Sea,[1000km],10.696
MEX_EXP01,FRA_IMP01,Sea,[1000km],11.767
MEX_EXP01,GBR_IMP01,Sea,[1000km],9.784
MEX_EXP01,GRC_IMP01,Sea,[1000km],13.498
MEX_EXP01,HRV_IMP01,Sea,[1000km],13.923
MEX_EXP01,ITA_IMP01,Sea,[1000km],12.062
MEX_EXP01,LTU_IMP01,Sea,[1000km],11.919
MEX_EXP01,NLD_IMP01,Sea,[1000km],9.957
MEX_EXP01,POL_IMP01,Sea,[1000km],11.814
MEX_EXP01,PRT_IMP01,Sea,[1000km],9.814
MYT_EXP01,BGR_IMP01,Sea,[1000km],8.163
MYT_EXP01,DNK_IMP01,Sea,[1000km],14.367
MYT_EXP01,EST_IMP01,Sea,[1000km],15.197
MYT_EXP01,FIN_IMP01,Sea,[1000km],15.213
MYT_EXP01,DEU_IMP01,Sea,[1000km],13.736
MYT_EXP01,IRL_IMP01,Sea,[1000km],12.896
MYT_EXP01,LVA_IMP01,Sea,[1000km],15.022
MYT_EXP01,MLT_IMP01,Sea,[1000km],7.998
MYT_EXP01,ROU_IMP01,Sea,[1000km],8.477
MYT_EXP01,SVN_IMP01,Sea,[1000km],8.471
MYT_EXP01,SWE_IMP01,Sea,[1000km],14.155
MYT_EXP01,NOR_IMP01,Sea,[1000km],14.156
MYT_EXP01,BEL_IMP01,Sea,[1000km],13.307
MYT_EXP01,CYP_IMP01,Sea,[1000km],7.175
MYT_EXP01,ESP_IMP01,Sea,[1000km],10.099
MYT_EXP01,FRA_IMP01,Sea,[1000km],8.59
MYT_EXP01,GBR_IMP01,Sea,[1000km],12.834
MYT_EXP01,GRC_IMP01,Sea,[1000km],7.409
MYT_EXP01,HRV_IMP01,Sea,[1000km],8.398
MYT_EXP01,ITA_IMP01,Sea,[1000km],8.268
MYT_EXP01,LTU_IMP01,Sea,[1000km],14.96
MYT_EXP01,NLD_IMP01,Sea,[1000km],13.237
MYT_EXP01,POL_IMP01,Sea,[1000km],14.738
MYT_EXP01,PRT_IMP01,Sea,[1000km],10.64
MUS_EXP01,BGR_IMP01,Sea,[1000km],9.128
MUS_EXP01,DNK_IMP01,Sea,[1000km],15.172
MUS_EXP01,EST_IMP01,Sea,[1000km],15.983
MUS_EXP01,FIN_IMP01,Sea,[1000km],15.999
MUS_EXP01,DEU_IMP01,Sea,[1000km],14.541
MUS_EXP01,IRL_IMP01,Sea,[1000km],13.761
MUS_EXP01,LVA_IMP01,Sea,[1000km],15.827
MUS_EXP01,MLT_IMP01,Sea,[1000km],8.964
MUS_EXP01,ROU_IMP01,Sea,[1000km],9.443
MUS_EXP01,SVN_IMP01,Sea,[1000km],9.437
MUS_EXP01,SWE_IMP01,Sea,[1000km],14.96
MUS_EXP01,NOR_IMP01,Sea,[1000km],14.961
MUS_EXP01,BEL_IMP01,Sea,[1000km],14.141
MUS_EXP01,CYP_IMP01,Sea,[1000km],8.141
MUS_EXP01,ESP_IMP01,Sea,[1000km],11.012
MUS_EXP01,FRA_IMP01,Sea,[1000km],9.556
MUS_EXP01,GBR_IMP01,Sea,[1000km],13.699
MUS_EXP01,GRC_IMP01,Sea,[1000km],8.374
MUS_EXP01,HRV_IMP01,Sea,[1000km],9.364
MUS_EXP01,ITA_IMP01,Sea,[1000km],9.233
MUS_EXP01,LTU_IMP01,Sea,[1000km],15.765
MUS_EXP01,NLD_IMP01,Sea,[1000km],14.075
MUS_EXP01,POL_IMP01,Sea,[1000km],15.543
MUS_EXP01,PRT_IMP01,Sea,[1000km],11.554
MRT_EXP01,BGR_IMP01,Sea,[1000km],5.459
MRT_EXP01,DNK_IMP01,Sea,[1000km],4.973
MRT_EXP01,EST_IMP01,Sea,[1000km],5.589
MRT_EXP01,FIN_IMP01,Sea,[1000km],5.605
MRT_EXP01,DEU_IMP01,Sea,[1000km],4.172
MRT_EXP01,IRL_IMP01,Sea,[1000km],3.772
MRT_EXP01,LVA_IMP01,Sea,[1000km],5.433
MRT_EXP01,MLT_IMP01,Sea,[1000km],3.859
MRT_EXP01,ROU_IMP01,Sea,[1000km],5.762
MRT_EXP01,SVN_IMP01,Sea,[1000km],5.32
MRT_EXP01,SWE_IMP01,Sea,[1000km],4.58
MRT_EXP01,NOR_IMP01,Sea,[1000km],4.623
MRT_EXP01,BEL_IMP01,Sea,[1000km],3.916
MRT_EXP01,CYP_IMP01,Sea,[1000km],6.01
MRT_EXP01,ESP_IMP01,Sea,[1000km],2.012
MRT_EXP01,FRA_IMP01,Sea,[1000km],3.083
MRT_EXP01,GBR_IMP01,Sea,[1000km],3.628
MRT_EXP01,GRC_IMP01,Sea,[1000km],4.815
MRT_EXP01,HRV_IMP01,Sea,[1000km],5.241
MRT_EXP01,ITA_IMP01,Sea,[1000km],3.379
MRT_EXP01,LTU_IMP01,Sea,[1000km],5.559
MRT_EXP01,NLD_IMP01,Sea,[1000km],3.858
MRT_EXP01,POL_IMP01,Sea,[1000km],5.416
MRT_EXP01,PRT_IMP01,Sea,[1000km],2.132
MTQ_EXP01,BGR_IMP01,Sea,[1000km],9.124
MTQ_EXP01,DNK_IMP01,Sea,[1000km],6.891
MTQ_EXP01,EST_IMP01,Sea,[1000km],7.504
MTQ_EXP01,FIN_IMP01,Sea,[1000km],7.526
MTQ_EXP01,DEU_IMP01,Sea,[1000km],5.814
MTQ_EXP01,IRL_IMP01,Sea,[1000km],5.431
MTQ_EXP01,LVA_IMP01,Sea,[1000km],7.291
MTQ_EXP01,MLT_IMP01,Sea,[1000km],7.524
MTQ_EXP01,ROU_IMP01,Sea,[1000km],9.427
MTQ_EXP01,SVN_IMP01,Sea,[1000km],8.985
MTQ_EXP01,SWE_IMP01,Sea,[1000km],6.394
MTQ_EXP01,NOR_IMP01,Sea,[1000km],6.499
MTQ_EXP01,BEL_IMP01,Sea,[1000km],5.581
MTQ_EXP01,CYP_IMP01,Sea,[1000km],9.998
MTQ_EXP01,ESP_IMP01,Sea,[1000km],5.677
MTQ_EXP01,FRA_IMP01,Sea,[1000km],6.748
MTQ_EXP01,GBR_IMP01,Sea,[1000km],5.341
MTQ_EXP01,GRC_IMP01,Sea,[1000km],8.48
MTQ_EXP01,HRV_IMP01,Sea,[1000km],8.905
MTQ_EXP01,ITA_IMP01,Sea,[1000km],7.043
MTQ_EXP01,LTU_IMP01,Sea,[1000km],7.476
MTQ_EXP01,NLD_IMP01,Sea,[1000km],5.515
MTQ_EXP01,POL_IMP01,Sea,[1000km],7.372
MTQ_EXP01,PRT_IMP01,Sea,[1000km],4.74
MHL_EXP01,BGR_IMP01,Sea,[1000km],17.782
MHL_EXP01,DNK_IMP01,Sea,[1000km],19.376
MHL_EXP01,EST_IMP01,Sea,[1000km],19.988
MHL_EXP01,FIN_IMP01,Sea,[1000km],20.01
MHL_EXP01,DEU_IMP01,Sea,[1000km],18.3
MHL_EXP01,IRL_IMP01,Sea,[1000km],17.917
MHL_EXP01,LVA_IMP01,Sea,[1000km],19.775
MHL_EXP01,MLT_IMP01,Sea,[1000km],17.618
MHL_EXP01,ROU_IMP01,Sea,[1000km],18.097
MHL_EXP01,SVN_IMP01,Sea,[1000km],18.091
MHL_EXP01,SWE_IMP01,Sea,[1000km],18.879
MHL_EXP01,NOR_IMP01,Sea,[1000km],18.984
MHL_EXP01,BEL_IMP01,Sea,[1000km],18.067
MHL_EXP01,CYP_IMP01,Sea,[1000km],16.796
MHL_EXP01,ESP_IMP01,Sea,[1000km],18.852
MHL_EXP01,FRA_IMP01,Sea,[1000km],18.209
MHL_EXP01,GBR_IMP01,Sea,[1000km],17.827
MHL_EXP01,GRC_IMP01,Sea,[1000km],17.029
MHL_EXP01,HRV_IMP01,Sea,[1000km],18.018
MHL_EXP01,ITA_IMP01,Sea,[1000km],17.888
MHL_EXP01,LTU_IMP01,Sea,[1000km],19.96
MHL_EXP01,NLD_IMP01,Sea,[1000km],18.001
MHL_EXP01,POL_IMP01,Sea,[1000km],19.856
MHL_EXP01,PRT_IMP01,Sea,[1000km],17.858
MDV_EXP01,BGR_IMP01,Sea,[1000km],7.388
MDV_EXP01,DNK_IMP01,Sea,[1000km],13.726
MDV_EXP01,EST_IMP01,Sea,[1000km],14.585
MDV_EXP01,FIN_IMP01,Sea,[1000km],14.626
MDV_EXP01,DEU_IMP01,Sea,[1000km],13.095
MDV_EXP01,IRL_IMP01,Sea,[1000km],12.213
MDV_EXP01,LVA_IMP01,Sea,[1000km],14.381
MDV_EXP01,MLT_IMP01,Sea,[1000km],7.223
MDV_EXP01,ROU_IMP01,Sea,[1000km],7.703
MDV_EXP01,SVN_IMP01,Sea,[1000km],7.697
MDV_EXP01,SWE_IMP01,Sea,[1000km],13.514
MDV_EXP01,NOR_IMP01,Sea,[1000km],13.515
MDV_EXP01,BEL_IMP01,Sea,[1000km],12.627
MDV_EXP01,CYP_IMP01,Sea,[1000km],6.4
MDV_EXP01,ESP_IMP01,Sea,[1000km],9.369
MDV_EXP01,FRA_IMP01,Sea,[1000km],7.815
MDV_EXP01,GBR_IMP01,Sea,[1000km],12.154
MDV_EXP01,GRC_IMP01,Sea,[1000km],6.634
MDV_EXP01,HRV_IMP01,Sea,[1000km],7.623
MDV_EXP01,ITA_IMP01,Sea,[1000km],7.493
MDV_EXP01,LTU_IMP01,Sea,[1000km],14.319
MDV_EXP01,NLD_IMP01,Sea,[1000km],12.558
MDV_EXP01,POL_IMP01,Sea,[1000km],14.097
MDV_EXP01,PRT_IMP01,Sea,[1000km],9.911
MYS_EXP01,BGR_IMP01,Sea,[1000km],10.229
MYS_EXP01,DNK_IMP01,Sea,[1000km],16.576
MYS_EXP01,EST_IMP01,Sea,[1000km],17.435
MYS_EXP01,FIN_IMP01,Sea,[1000km],17.477
MYS_EXP01,DEU_IMP01,Sea,[1000km],15.946
MYS_EXP01,IRL_IMP01,Sea,[1000km],15.058
MYS_EXP01,LVA_IMP01,Sea,[1000km],17.231
MYS_EXP01,MLT_IMP01,Sea,[1000km],10.064
MYS_EXP01,ROU_IMP01,Sea,[1000km],10.544
MYS_EXP01,SVN_IMP01,Sea,[1000km],10.538
MYS_EXP01,SWE_IMP01,Sea,[1000km],16.364
MYS_EXP01,NOR_IMP01,Sea,[1000km],16.365
MYS_EXP01,BEL_IMP01,Sea,[1000km],15.476
MYS_EXP01,CYP_IMP01,Sea,[1000km],9.241
MYS_EXP01,ESP_IMP01,Sea,[1000km],12.214
MYS_EXP01,FRA_IMP01,Sea,[1000km],10.656
MYS_EXP01,GBR_IMP01,Sea,[1000km],15.003
MYS_EXP01,GRC_IMP01,Sea,[1000km],9.475
MYS_EXP01,HRV_IMP01,Sea,[1000km],10.464
MYS_EXP01,ITA_IMP01,Sea,[1000km],10.334
MYS_EXP01,LTU_IMP01,Sea,[1000km],17.17
MYS_EXP01,NLD_IMP01,Sea,[1000km],15.406
MYS_EXP01,POL_IMP01,Sea,[1000km],16.948
MYS_EXP01,PRT_IMP01,Sea,[1000km],12.756
MDG_EXP01,BGR_IMP01,Sea,[1000km],8.641
MDG_EXP01,DNK_IMP01,Sea,[1000km],14.902
MDG_EXP01,EST_IMP01,Sea,[1000km],15.761
MDG_EXP01,FIN_IMP01,Sea,[1000km],15.801
MDG_EXP01,DEU_IMP01,Sea,[1000km],14.272
MDG_EXP01,IRL_IMP01,Sea,[1000km],13.396
MDG_EXP01,LVA_IMP01,Sea,[1000km],15.557
MDG_EXP01,MLT_IMP01,Sea,[1000km],8.476
MDG_EXP01,ROU_IMP01,Sea,[1000km],8.956
MDG_EXP01,SVN_IMP01,Sea,[1000km],8.95
MDG_EXP01,SWE_IMP01,Sea,[1000km],14.69
MDG_EXP01,NOR_IMP01,Sea,[1000km],14.691
MDG_EXP01,BEL_IMP01,Sea,[1000km],13.807
MDG_EXP01,CYP_IMP01,Sea,[1000km],7.654
MDG_EXP01,ESP_IMP01,Sea,[1000km],10.606
MDG_EXP01,FRA_IMP01,Sea,[1000km],9.068
MDG_EXP01,GBR_IMP01,Sea,[1000km],13.334
MDG_EXP01,GRC_IMP01,Sea,[1000km],7.887
MDG_EXP01,HRV_IMP01,Sea,[1000km],8.876
MDG_EXP01,ITA_IMP01,Sea,[1000km],8.746
MDG_EXP01,LTU_IMP01,Sea,[1000km],15.495
MDG_EXP01,NLD_IMP01,Sea,[1000km],13.737
MDG_EXP01,POL_IMP01,Sea,[1000km],15.273
MDG_EXP01,PRT_IMP01,Sea,[1000km],11.148
LBY_EXP01,BGR_IMP01,Sea,[1000km],1.758
LBY_EXP01,DNK_IMP01,Sea,[1000km],5.531
LBY_EXP01,EST_IMP01,Sea,[1000km],6.178
LBY_EXP01,FIN_IMP01,Sea,[1000km],6.194
LBY_EXP01,DEU_IMP01,Sea,[1000km],4.76
LBY_EXP01,IRL_IMP01,Sea,[1000km],4.329
LBY_EXP01,LVA_IMP01,Sea,[1000km],6.022
LBY_EXP01,MLT_IMP01,Sea,[1000km],0.362
LBY_EXP01,ROU_IMP01,Sea,[1000km],2.06
LBY_EXP01,SVN_IMP01,Sea,[1000km],1.826
LBY_EXP01,SWE_IMP01,Sea,[1000km],5.169
LBY_EXP01,NOR_IMP01,Sea,[1000km],5.212
LBY_EXP01,BEL_IMP01,Sea,[1000km],4.505
LBY_EXP01,CYP_IMP01,Sea,[1000km],2.079
LBY_EXP01,ESP_IMP01,Sea,[1000km],2.002
LBY_EXP01,FRA_IMP01,Sea,[1000km],1.262
LBY_EXP01,GBR_IMP01,Sea,[1000km],4.17
LBY_EXP01,GRC_IMP01,Sea,[1000km],1.113
LBY_EXP01,HRV_IMP01,Sea,[1000km],1.762
LBY_EXP01,ITA_IMP01,Sea,[1000km],1.015
LBY_EXP01,LTU_IMP01,Sea,[1000km],6.118
LBY_EXP01,NLD_IMP01,Sea,[1000km],4.447
LBY_EXP01,POL_IMP01,Sea,[1000km],5.936
LBY_EXP01,PRT_IMP01,Sea,[1000km],2.548
LBR_EXP01,BGR_IMP01,Sea,[1000km],8.04
LBR_EXP01,DNK_IMP01,Sea,[1000km],7.541
LBR_EXP01,EST_IMP01,Sea,[1000km],8.17
LBR_EXP01,FIN_IMP01,Sea,[1000km],8.187
LBR_EXP01,DEU_IMP01,Sea,[1000km],6.753
LBR_EXP01,IRL_IMP01,Sea,[1000km],6.271
LBR_EXP01,LVA_IMP01,Sea,[1000km],8.014
LBR_EXP01,MLT_IMP01,Sea,[1000km],6.44
LBR_EXP01,ROU_IMP01,Sea,[1000km],8.343
LBR_EXP01,SVN_IMP01,Sea,[1000km],7.858
LBR_EXP01,SWE_IMP01,Sea,[1000km],7.161
LBR_EXP01,NOR_IMP01,Sea,[1000km],7.205
LBR_EXP01,BEL_IMP01,Sea,[1000km],6.497
LBR_EXP01,CYP_IMP01,Sea,[1000km],8.509
LBR_EXP01,ESP_IMP01,Sea,[1000km],4.593
LBR_EXP01,FRA_IMP01,Sea,[1000km],5.664
LBR_EXP01,GBR_IMP01,Sea,[1000km],6.18
LBR_EXP01,GRC_IMP01,Sea,[1000km],7.396
LBR_EXP01,HRV_IMP01,Sea,[1000km],7.789
LBR_EXP01,ITA_IMP01,Sea,[1000km],5.96
LBR_EXP01,LTU_IMP01,Sea,[1000km],8.128
LBR_EXP01,NLD_IMP01,Sea,[1000km],6.439
LBR_EXP01,POL_IMP01,Sea,[1000km],7.946
LBR_EXP01,PRT_IMP01,Sea,[1000km],4.713
LBN_EXP01,BGR_IMP01,Sea,[1000km],1.69
LBN_EXP01,DNK_IMP01,Sea,[1000km],7.389
LBN_EXP01,EST_IMP01,Sea,[1000km],8.099
LBN_EXP01,FIN_IMP01,Sea,[1000km],8.115
LBN_EXP01,DEU_IMP01,Sea,[1000km],6.71
LBN_EXP01,IRL_IMP01,Sea,[1000km],6.158
LBN_EXP01,LVA_IMP01,Sea,[1000km],7.946
LBN_EXP01,MLT_IMP01,Sea,[1000km],1.845
LBN_EXP01,ROU_IMP01,Sea,[1000km],1.975
LBN_EXP01,SVN_IMP01,Sea,[1000km],2.244
LBN_EXP01,SWE_IMP01,Sea,[1000km],7.094
LBN_EXP01,NOR_IMP01,Sea,[1000km],7.078
LBN_EXP01,BEL_IMP01,Sea,[1000km],6.403
LBN_EXP01,CYP_IMP01,Sea,[1000km],0.145
LBN_EXP01,ESP_IMP01,Sea,[1000km],3.738
LBN_EXP01,FRA_IMP01,Sea,[1000km],2.437
LBN_EXP01,GBR_IMP01,Sea,[1000km],6.028
LBN_EXP01,GRC_IMP01,Sea,[1000km],1.015
LBN_EXP01,HRV_IMP01,Sea,[1000km],2.171
LBN_EXP01,ITA_IMP01,Sea,[1000km],2.115
LBN_EXP01,LTU_IMP01,Sea,[1000km],7.975
LBN_EXP01,NLD_IMP01,Sea,[1000km],6.342
LBN_EXP01,POL_IMP01,Sea,[1000km],7.793
LBN_EXP01,PRT_IMP01,Sea,[1000km],4.279
KWT_EXP01,BGR_IMP01,Sea,[1000km],7.82
KWT_EXP01,DNK_IMP01,Sea,[1000km],13.983
KWT_EXP01,EST_IMP01,Sea,[1000km],14.835
KWT_EXP01,FIN_IMP01,Sea,[1000km],14.851
KWT_EXP01,DEU_IMP01,Sea,[1000km],13.353
KWT_EXP01,IRL_IMP01,Sea,[1000km],12.524
KWT_EXP01,LVA_IMP01,Sea,[1000km],14.638
KWT_EXP01,MLT_IMP01,Sea,[1000km],7.655
KWT_EXP01,ROU_IMP01,Sea,[1000km],8.135
KWT_EXP01,SVN_IMP01,Sea,[1000km],8.129
KWT_EXP01,SWE_IMP01,Sea,[1000km],13.771
KWT_EXP01,NOR_IMP01,Sea,[1000km],13.772
KWT_EXP01,BEL_IMP01,Sea,[1000km],12.934
KWT_EXP01,CYP_IMP01,Sea,[1000km],6.832
KWT_EXP01,ESP_IMP01,Sea,[1000km],9.734
KWT_EXP01,FRA_IMP01,Sea,[1000km],8.247
KWT_EXP01,GBR_IMP01,Sea,[1000km],12.462
KWT_EXP01,GRC_IMP01,Sea,[1000km],7.066
KWT_EXP01,HRV_IMP01,Sea,[1000km],8.055
KWT_EXP01,ITA_IMP01,Sea,[1000km],7.925
KWT_EXP01,LTU_IMP01,Sea,[1000km],14.577
KWT_EXP01,NLD_IMP01,Sea,[1000km],12.865
KWT_EXP01,POL_IMP01,Sea,[1000km],14.354
KWT_EXP01,PRT_IMP01,Sea,[1000km],10.276
KOR_EXP01,BGR_IMP01,Sea,[1000km],15.693
KOR_EXP01,DNK_IMP01,Sea,[1000km],21.794
KOR_EXP01,EST_IMP01,Sea,[1000km],22.858
KOR_EXP01,FIN_IMP01,Sea,[1000km],22.925
KOR_EXP01,DEU_IMP01,Sea,[1000km],21.072
KOR_EXP01,IRL_IMP01,Sea,[1000km],20.147
KOR_EXP01,LVA_IMP01,Sea,[1000km],22.544
KOR_EXP01,MLT_IMP01,Sea,[1000km],15.576
KOR_EXP01,ROU_IMP01,Sea,[1000km],15.944
KOR_EXP01,SVN_IMP01,Sea,[1000km],16.05
KOR_EXP01,SWE_IMP01,Sea,[1000km],21.61
KOR_EXP01,NOR_IMP01,Sea,[1000km],21.648
KOR_EXP01,BEL_IMP01,Sea,[1000km],20.558
KOR_EXP01,CYP_IMP01,Sea,[1000km],14.574
KOR_EXP01,ESP_IMP01,Sea,[1000km],17.511
KOR_EXP01,FRA_IMP01,Sea,[1000km],16.168
KOR_EXP01,GBR_IMP01,Sea,[1000km],20.085
KOR_EXP01,GRC_IMP01,Sea,[1000km],14.987
KOR_EXP01,HRV_IMP01,Sea,[1000km],15.977
KOR_EXP01,ITA_IMP01,Sea,[1000km],15.846
KOR_EXP01,LTU_IMP01,Sea,[1000km],22.393
KOR_EXP01,NLD_IMP01,Sea,[1000km],20.488
KOR_EXP01,POL_IMP01,Sea,[1000km],22.131
KOR_EXP01,PRT_IMP01,Sea,[1000km],18.052
KIR_EXP01,BGR_IMP01,Sea,[1000km],19.452
KIR_EXP01,DNK_IMP01,Sea,[1000km],16.513
KIR_EXP01,EST_IMP01,Sea,[1000km],17.125
KIR_EXP01,FIN_IMP01,Sea,[1000km],17.147
KIR_EXP01,DEU_IMP01,Sea,[1000km],15.436
KIR_EXP01,IRL_IMP01,Sea,[1000km],15.053
KIR_EXP01,LVA_IMP01,Sea,[1000km],16.912
KIR_EXP01,MLT_IMP01,Sea,[1000km],17.853
KIR_EXP01,ROU_IMP01,Sea,[1000km],19.754
KIR_EXP01,SVN_IMP01,Sea,[1000km],19.313
KIR_EXP01,SWE_IMP01,Sea,[1000km],16.016
KIR_EXP01,NOR_IMP01,Sea,[1000km],16.121
KIR_EXP01,BEL_IMP01,Sea,[1000km],15.203
KIR_EXP01,CYP_IMP01,Sea,[1000km],20.014
KIR_EXP01,ESP_IMP01,Sea,[1000km],16.008
KIR_EXP01,FRA_IMP01,Sea,[1000km],17.079
KIR_EXP01,GBR_IMP01,Sea,[1000km],14.963
KIR_EXP01,GRC_IMP01,Sea,[1000km],18.808
KIR_EXP01,HRV_IMP01,Sea,[1000km],19.233
KIR_EXP01,ITA_IMP01,Sea,[1000km],17.374
KIR_EXP01,LTU_IMP01,Sea,[1000km],17.097
KIR_EXP01,NLD_IMP01,Sea,[1000km],15.136
KIR_EXP01,POL_IMP01,Sea,[1000km],16.993
KIR_EXP01,PRT_IMP01,Sea,[1000km],14.993
KEN_EXP01,BGR_IMP01,Sea,[1000km],7.309
KEN_EXP01,DNK_IMP01,Sea,[1000km],13.445
KEN_EXP01,EST_IMP01,Sea,[1000km],14.247
KEN_EXP01,FIN_IMP01,Sea,[1000km],14.263
KEN_EXP01,DEU_IMP01,Sea,[1000km],12.814
KEN_EXP01,IRL_IMP01,Sea,[1000km],12.002
KEN_EXP01,LVA_IMP01,Sea,[1000km],14.093
KEN_EXP01,MLT_IMP01,Sea,[1000km],7.145
KEN_EXP01,ROU_IMP01,Sea,[1000km],7.624
KEN_EXP01,SVN_IMP01,Sea,[1000km],7.618
KEN_EXP01,SWE_IMP01,Sea,[1000km],13.233
KEN_EXP01,NOR_IMP01,Sea,[1000km],13.226
KEN_EXP01,BEL_IMP01,Sea,[1000km],12.413
KEN_EXP01,CYP_IMP01,Sea,[1000km],6.322
KEN_EXP01,ESP_IMP01,Sea,[1000km],9.223
KEN_EXP01,FRA_IMP01,Sea,[1000km],7.737
KEN_EXP01,GBR_IMP01,Sea,[1000km],11.94
KEN_EXP01,GRC_IMP01,Sea,[1000km],6.555
KEN_EXP01,HRV_IMP01,Sea,[1000km],7.545
KEN_EXP01,ITA_IMP01,Sea,[1000km],7.415
KEN_EXP01,LTU_IMP01,Sea,[1000km],14.038
KEN_EXP01,NLD_IMP01,Sea,[1000km],12.344
KEN_EXP01,POL_IMP01,Sea,[1000km],13.816
KEN_EXP01,PRT_IMP01,Sea,[1000km],9.765
JOR_EXP01,BGR_IMP01,Sea,[1000km],2.357
JOR_EXP01,DNK_IMP01,Sea,[1000km],8.168
JOR_EXP01,EST_IMP01,Sea,[1000km],8.878
JOR_EXP01,FIN_IMP01,Sea,[1000km],8.894
JOR_EXP01,DEU_IMP01,Sea,[1000km],7.489
JOR_EXP01,IRL_IMP01,Sea,[1000km],6.798
JOR_EXP01,LVA_IMP01,Sea,[1000km],8.725
JOR_EXP01,MLT_IMP01,Sea,[1000km],2.224
JOR_EXP01,ROU_IMP01,Sea,[1000km],2.632
JOR_EXP01,SVN_IMP01,Sea,[1000km],2.698
JOR_EXP01,SWE_IMP01,Sea,[1000km],7.873
JOR_EXP01,NOR_IMP01,Sea,[1000km],7.858
JOR_EXP01,BEL_IMP01,Sea,[1000km],7.144
JOR_EXP01,CYP_IMP01,Sea,[1000km],1.267
JOR_EXP01,ESP_IMP01,Sea,[1000km],4.176
JOR_EXP01,FRA_IMP01,Sea,[1000km],2.816
JOR_EXP01,GBR_IMP01,Sea,[1000km],6.706
JOR_EXP01,GRC_IMP01,Sea,[1000km],1.635
JOR_EXP01,HRV_IMP01,Sea,[1000km],2.624
JOR_EXP01,ITA_IMP01,Sea,[1000km],2.494
