Zone_export,Zone_import
GMB_EXP01,SVN_IMP01
GMB_EXP01,SWE_IMP01
GMB_EXP01,NOR_IMP01
GMB_EXP01,BEL_IMP01
GMB_EXP01,CYP_IMP01
GMB_EXP01,ESP_IMP01
GMB_EXP01,FRA_IMP01
GMB_EXP01,GBR_IMP01
GMB_EXP01,GRC_IMP01
GMB_EXP01,HRV_IMP01
GMB_EXP01,ITA_IMP01
GMB_EXP01,LTU_IMP01
GMB_EXP01,NLD_IMP01
GMB_EXP01,POL_IMP01
GMB_EXP01,PRT_IMP01
GAB_EXP01,BGR_IMP01
GAB_EXP01,DNK_IMP01
GAB_EXP01,EST_IMP01
GAB_EXP01,FIN_IMP01
GAB_EXP01,DEU_IMP01
GAB_EXP01,IRL_IMP01
GAB_EXP01,LVA_IMP01
GAB_EXP01,MLT_IMP01
GAB_EXP01,ROU_IMP01
GAB_EXP01,SVN_IMP01
GAB_EXP01,SWE_IMP01
GAB_EXP01,NOR_IMP01
GAB_EXP01,BEL_IMP01
GAB_EXP01,CYP_IMP01
GAB_EXP01,ESP_IMP01
GAB_EXP01,FRA_IMP01
GAB_EXP01,GBR_IMP01
GAB_EXP01,GRC_IMP01
GAB_EXP01,HRV_IMP01
GAB_EXP01,ITA_IMP01
GAB_EXP01,LTU_IMP01
GAB_EXP01,NLD_IMP01
GAB_EXP01,POL_IMP01
GAB_EXP01,PRT_IMP01
PYF_EXP01,BGR_IMP01
PYF_EXP01,DNK_IMP01
PYF_EXP01,EST_IMP01
PYF_EXP01,FIN_IMP01
PYF_EXP01,DEU_IMP01
PYF_EXP01,IRL_IMP01
PYF_EXP01,LVA_IMP01
PYF_EXP01,MLT_IMP01
PYF_EXP01,ROU_IMP01
PYF_EXP01,SVN_IMP01
PYF_EXP01,SWE_IMP01
PYF_EXP01,NOR_IMP01
PYF_EXP01,BEL_IMP01
PYF_EXP01,CYP_IMP01
PYF_EXP01,ESP_IMP01
PYF_EXP01,FRA_IMP01
PYF_EXP01,GBR_IMP01
PYF_EXP01,GRC_IMP01
PYF_EXP01,HRV_IMP01
PYF_EXP01,ITA_IMP01
PYF_EXP01,LTU_IMP01
PYF_EXP01,NLD_IMP01
PYF_EXP01,POL_IMP01
PYF_EXP01,PRT_IMP01
GUF_EXP01,BGR_IMP01
GUF_EXP01,DNK_IMP01
GUF_EXP01,EST_IMP01
GUF_EXP01,FIN_IMP01
GUF_EXP01,DEU_IMP01
GUF_EXP01,IRL_IMP01
GUF_EXP01,LVA_IMP01
GUF_EXP01,MLT_IMP01
GUF_EXP01,ROU_IMP01
GUF_EXP01,SVN_IMP01
GUF_EXP01,SWE_IMP01
GUF_EXP01,NOR_IMP01
GUF_EXP01,BEL_IMP01
GUF_EXP01,CYP_IMP01
GUF_EXP01,ESP_IMP01
GUF_EXP01,FRA_IMP01
GUF_EXP01,GBR_IMP01
GUF_EXP01,GRC_IMP01
GUF_EXP01,HRV_IMP01
GUF_EXP01,ITA_IMP01
GUF_EXP01,LTU_IMP01
GUF_EXP01,NLD_IMP01
GUF_EXP01,POL_IMP01
GUF_EXP01,PRT_IMP01
FJI_EXP01,BGR_IMP01
FJI_EXP01,DNK_IMP01
FJI_EXP01,EST_IMP01
FJI_EXP01,FIN_IMP01
FJI_EXP01,DEU_IMP01
FJI_EXP01,IRL_IMP01
FJI_EXP01,LVA_IMP01
FJI_EXP01,MLT_IMP01
FJI_EXP01,ROU_IMP01
FJI_EXP01,SVN_IMP01
FJI_EXP01,SWE_IMP01
FJI_EXP01,NOR_IMP01
FJI_EXP01,BEL_IMP01
FJI_EXP01,CYP_IMP01
FJI_EXP01,ESP_IMP01
FJI_EXP01,FRA_IMP01
FJI_EXP01,GBR_IMP01
FJI_EXP01,GRC_IMP01
FJI_EXP01,HRV_IMP01
FJI_EXP01,ITA_IMP01
FJI_EXP01,LTU_IMP01
FJI_EXP01,NLD_IMP01
FJI_EXP01,POL_IMP01
FJI_EXP01,PRT_IMP01
FRO_EXP01,BGR_IMP01
FRO_EXP01,DNK_IMP01
FRO_EXP01,EST_IMP01
FRO_EXP01,FIN_IMP01
FRO_EXP01,DEU_IMP01
FRO_EXP01,IRL_IMP01
FRO_EXP01,LVA_IMP01
FRO_EXP01,MLT_IMP01
FRO_EXP01,ROU_IMP01
FRO_EXP01,SVN_IMP01
FRO_EXP01,SWE_IMP01
FRO_EXP01,NOR_IMP01
FRO_EXP01,BEL_IMP01
FRO_EXP01,CYP_IMP01
FRO_EXP01,ESP_IMP01
FRO_EXP01,FRA_IMP01
FRO_EXP01,GBR_IMP01
FRO_EXP01,GRC_IMP01
FRO_EXP01,HRV_IMP01
FRO_EXP01,ITA_IMP01
FRO_EXP01,LTU_IMP01
FRO_EXP01,NLD_IMP01
FRO_EXP01,POL_IMP01
FRO_EXP01,PRT_IMP01
ERI_EXP01,BGR_IMP01
ERI_EXP01,DNK_IMP01
ERI_EXP01,EST_IMP01
ERI_EXP01,FIN_IMP01
ERI_EXP01,DEU_IMP01
ERI_EXP01,IRL_IMP01
ERI_EXP01,LVA_IMP01
ERI_EXP01,MLT_IMP01
ERI_EXP01,ROU_IMP01
ERI_EXP01,SVN_IMP01
ERI_EXP01,SWE_IMP01
ERI_EXP01,NOR_IMP01
ERI_EXP01,BEL_IMP01
ERI_EXP01,CYP_IMP01
ERI_EXP01,ESP_IMP01
ERI_EXP01,FRA_IMP01
ERI_EXP01,GBR_IMP01
ERI_EXP01,GRC_IMP01
ERI_EXP01,HRV_IMP01
ERI_EXP01,ITA_IMP01
ERI_EXP01,LTU_IMP01
ERI_EXP01,NLD_IMP01
ERI_EXP01,POL_IMP01
ERI_EXP01,PRT_IMP01
GNQ_EXP01,BGR_IMP01
GNQ_EXP01,DNK_IMP01
GNQ_EXP01,EST_IMP01
GNQ_EXP01,FIN_IMP01
GNQ_EXP01,DEU_IMP01
GNQ_EXP01,IRL_IMP01
GNQ_EXP01,LVA_IMP01
GNQ_EXP01,MLT_IMP01
GNQ_EXP01,ROU_IMP01
GNQ_EXP01,SVN_IMP01
GNQ_EXP01,SWE_IMP01
GNQ_EXP01,NOR_IMP01
GNQ_EXP01,BEL_IMP01
GNQ_EXP01,CYP_IMP01
GNQ_EXP01,ESP_IMP01
GNQ_EXP01,FRA_IMP01
GNQ_EXP01,GBR_IMP01
GNQ_EXP01,GRC_IMP01
GNQ_EXP01,HRV_IMP01
GNQ_EXP01,ITA_IMP01
GNQ_EXP01,LTU_IMP01
GNQ_EXP01,NLD_IMP01
GNQ_EXP01,POL_IMP01
GNQ_EXP01,PRT_IMP01
SLV_EXP01,BGR_IMP01
SLV_EXP01,DNK_IMP01
SLV_EXP01,EST_IMP01
SLV_EXP01,FIN_IMP01
SLV_EXP01,DEU_IMP01
SLV_EXP01,IRL_IMP01
SLV_EXP01,LVA_IMP01
SLV_EXP01,MLT_IMP01
SLV_EXP01,ROU_IMP01
SLV_EXP01,SVN_IMP01
SLV_EXP01,SWE_IMP01
SLV_EXP01,NOR_IMP01
SLV_EXP01,BEL_IMP01
SLV_EXP01,CYP_IMP01
SLV_EXP01,ESP_IMP01
SLV_EXP01,FRA_IMP01
SLV_EXP01,GBR_IMP01
SLV_EXP01,GRC_IMP01
SLV_EXP01,HRV_IMP01
SLV_EXP01,ITA_IMP01
SLV_EXP01,LTU_IMP01
SLV_EXP01,NLD_IMP01
SLV_EXP01,POL_IMP01
SLV_EXP01,PRT_IMP01
EGY_EXP01,BGR_IMP01
EGY_EXP01,DNK_IMP01
EGY_EXP01,EST_IMP01
EGY_EXP01,FIN_IMP01
EGY_EXP01,DEU_IMP01
EGY_EXP01,IRL_IMP01
EGY_EXP01,LVA_IMP01
EGY_EXP01,MLT_IMP01
EGY_EXP01,ROU_IMP01
EGY_EXP01,SVN_IMP01
EGY_EXP01,SWE_IMP01
EGY_EXP01,NOR_IMP01
EGY_EXP01,BEL_IMP01
EGY_EXP01,CYP_IMP01
EGY_EXP01,ESP_IMP01
EGY_EXP01,FRA_IMP01
EGY_EXP01,GBR_IMP01
EGY_EXP01,GRC_IMP01
EGY_EXP01,HRV_IMP01
EGY_EXP01,ITA_IMP01
EGY_EXP01,LTU_IMP01
EGY_EXP01,NLD_IMP01
EGY_EXP01,POL_IMP01
EGY_EXP01,PRT_IMP01
ECU_EXP01,BGR_IMP01
ECU_EXP01,DNK_IMP01
ECU_EXP01,EST_IMP01
ECU_EXP01,FIN_IMP01
ECU_EXP01,DEU_IMP01
ECU_EXP01,IRL_IMP01
ECU_EXP01,LVA_IMP01
ECU_EXP01,MLT_IMP01
ECU_EXP01,ROU_IMP01
ECU_EXP01,SVN_IMP01
ECU_EXP01,SWE_IMP01
ECU_EXP01,NOR_IMP01
ECU_EXP01,BEL_IMP01
ECU_EXP01,CYP_IMP01
ECU_EXP01,ESP_IMP01
ECU_EXP01,FRA_IMP01
ECU_EXP01,GBR_IMP01
ECU_EXP01,GRC_IMP01
ECU_EXP01,HRV_IMP01
ECU_EXP01,ITA_IMP01
ECU_EXP01,LTU_IMP01
ECU_EXP01,NLD_IMP01
ECU_EXP01,POL_IMP01
ECU_EXP01,PRT_IMP01
DOM_EXP01,BGR_IMP01
DOM_EXP01,DNK_IMP01
DOM_EXP01,EST_IMP01
DOM_EXP01,FIN_IMP01
DOM_EXP01,DEU_IMP01
DOM_EXP01,IRL_IMP01
DOM_EXP01,LVA_IMP01
DOM_EXP01,MLT_IMP01
DOM_EXP01,ROU_IMP01
DOM_EXP01,SVN_IMP01
DOM_EXP01,SWE_IMP01
DOM_EXP01,NOR_IMP01
DOM_EXP01,BEL_IMP01
DOM_EXP01,CYP_IMP01
DOM_EXP01,ESP_IMP01
DOM_EXP01,FRA_IMP01
DOM_EXP01,GBR_IMP01
DOM_EXP01,GRC_IMP01
DOM_EXP01,HRV_IMP01
DOM_EXP01,ITA_IMP01
DOM_EXP01,LTU_IMP01
DOM_EXP01,NLD_IMP01
DOM_EXP01,POL_IMP01
DOM_EXP01,PRT_IMP01
DMA_EXP01,BGR_IMP01
DMA_EXP01,DNK_IMP01
DMA_EXP01,EST_IMP01
DMA_EXP01,FIN_IMP01
DMA_EXP01,DEU_IMP01
DMA_EXP01,IRL_IMP01
DMA_EXP01,LVA_IMP01
DMA_EXP01,MLT_IMP01
DMA_EXP01,ROU_IMP01
DMA_EXP01,SVN_IMP01
DMA_EXP01,SWE_IMP01
DMA_EXP01,NOR_IMP01
DMA_EXP01,BEL_IMP01
DMA_EXP01,CYP_IMP01
DMA_EXP01,ESP_IMP01
DMA_EXP01,FRA_IMP01
DMA_EXP01,GBR_IMP01
DMA_EXP01,GRC_IMP01
DMA_EXP01,HRV_IMP01
DMA_EXP01,ITA_IMP01
DMA_EXP01,LTU_IMP01
DMA_EXP01,NLD_IMP01
DMA_EXP01,POL_IMP01
DMA_EXP01,PRT_IMP01
DJI_EXP01,BGR_IMP01
DJI_EXP01,DNK_IMP01
DJI_EXP01,EST_IMP01
DJI_EXP01,FIN_IMP01
DJI_EXP01,DEU_IMP01
DJI_EXP01,IRL_IMP01
DJI_EXP01,LVA_IMP01
DJI_EXP01,MLT_IMP01
DJI_EXP01,ROU_IMP01
DJI_EXP01,SVN_IMP01
DJI_EXP01,SWE_IMP01
DJI_EXP01,NOR_IMP01
DJI_EXP01,BEL_IMP01
DJI_EXP01,CYP_IMP01
DJI_EXP01,ESP_IMP01
DJI_EXP01,FRA_IMP01
DJI_EXP01,GBR_IMP01
DJI_EXP01,GRC_IMP01
DJI_EXP01,HRV_IMP01
DJI_EXP01,ITA_IMP01
DJI_EXP01,LTU_IMP01
DJI_EXP01,NLD_IMP01
DJI_EXP01,POL_IMP01
DJI_EXP01,PRT_IMP01
CIV_EXP01,BGR_IMP01
CIV_EXP01,DNK_IMP01
CIV_EXP01,EST_IMP01
CIV_EXP01,FIN_IMP01
CIV_EXP01,DEU_IMP01
CIV_EXP01,IRL_IMP01
CIV_EXP01,LVA_IMP01
CIV_EXP01,MLT_IMP01
CIV_EXP01,ROU_IMP01
CIV_EXP01,SVN_IMP01
CIV_EXP01,SWE_IMP01
CIV_EXP01,NOR_IMP01
CIV_EXP01,BEL_IMP01
CIV_EXP01,CYP_IMP01
CIV_EXP01,ESP_IMP01
CIV_EXP01,FRA_IMP01
CIV_EXP01,GBR_IMP01
CIV_EXP01,GRC_IMP01
CIV_EXP01,HRV_IMP01
CIV_EXP01,ITA_IMP01
CIV_EXP01,LTU_IMP01
CIV_EXP01,NLD_IMP01
CIV_EXP01,POL_IMP01
CIV_EXP01,PRT_IMP01
CUW_EXP01,BGR_IMP01
CUW_EXP01,DNK_IMP01
CUW_EXP01,EST_IMP01
CUW_EXP01,FIN_IMP01
CUW_EXP01,DEU_IMP01
CUW_EXP01,IRL_IMP01
CUW_EXP01,LVA_IMP01
CUW_EXP01,MLT_IMP01
CUW_EXP01,ROU_IMP01
CUW_EXP01,SVN_IMP01
CUW_EXP01,SWE_IMP01
CUW_EXP01,NOR_IMP01
CUW_EXP01,BEL_IMP01
CUW_EXP01,CYP_IMP01
CUW_EXP01,ESP_IMP01
CUW_EXP01,FRA_IMP01
CUW_EXP01,GBR_IMP01
CUW_EXP01,GRC_IMP01
CUW_EXP01,HRV_IMP01
CUW_EXP01,ITA_IMP01
CUW_EXP01,LTU_IMP01
CUW_EXP01,NLD_IMP01
CUW_EXP01,POL_IMP01
CUW_EXP01,PRT_IMP01
CUB_EXP01,BGR_IMP01
CUB_EXP01,DNK_IMP01
CUB_EXP01,EST_IMP01
CUB_EXP01,FIN_IMP01
CUB_EXP01,DEU_IMP01
CUB_EXP01,IRL_IMP01
CUB_EXP01,LVA_IMP01
CUB_EXP01,MLT_IMP01
CUB_EXP01,ROU_IMP01
CUB_EXP01,SVN_IMP01
CUB_EXP01,SWE_IMP01
CUB_EXP01,NOR_IMP01
CUB_EXP01,BEL_IMP01
CUB_EXP01,CYP_IMP01
CUB_EXP01,ESP_IMP01
CUB_EXP01,FRA_IMP01
CUB_EXP01,GBR_IMP01
CUB_EXP01,GRC_IMP01
CUB_EXP01,HRV_IMP01
CUB_EXP01,ITA_IMP01
CUB_EXP01,LTU_IMP01
CUB_EXP01,NLD_IMP01
CUB_EXP01,POL_IMP01
CUB_EXP01,PRT_IMP01
CRI_EXP01,BGR_IMP01
CRI_EXP01,DNK_IMP01
CRI_EXP01,EST_IMP01
CRI_EXP01,FIN_IMP01
CRI_EXP01,DEU_IMP01
CRI_EXP01,IRL_IMP01
CRI_EXP01,LVA_IMP01
CRI_EXP01,MLT_IMP01
CRI_EXP01,ROU_IMP01
CRI_EXP01,SVN_IMP01
CRI_EXP01,SWE_IMP01
CRI_EXP01,NOR_IMP01
CRI_EXP01,BEL_IMP01
CRI_EXP01,CYP_IMP01
CRI_EXP01,ESP_IMP01
CRI_EXP01,FRA_IMP01
CRI_EXP01,GBR_IMP01
CRI_EXP01,GRC_IMP01
CRI_EXP01,HRV_IMP01
CRI_EXP01,ITA_IMP01
CRI_EXP01,LTU_IMP01
CRI_EXP01,NLD_IMP01
CRI_EXP01,POL_IMP01
CRI_EXP01,PRT_IMP01
COK_EXP01,BGR_IMP01
COK_EXP01,DNK_IMP01
COK_EXP01,EST_IMP01
COK_EXP01,FIN_IMP01
COK_EXP01,DEU_IMP01
COK_EXP01,IRL_IMP01
COK_EXP01,LVA_IMP01
COK_EXP01,MLT_IMP01
COK_EXP01,ROU_IMP01
COK_EXP01,SVN_IMP01
COK_EXP01,SWE_IMP01
COK_EXP01,NOR_IMP01
COK_EXP01,BEL_IMP01
COK_EXP01,CYP_IMP01
COK_EXP01,ESP_IMP01
COK_EXP01,FRA_IMP01
COK_EXP01,GBR_IMP01
COK_EXP01,GRC_IMP01
COK_EXP01,HRV_IMP01
COK_EXP01,ITA_IMP01
COK_EXP01,LTU_IMP01
COK_EXP01,NLD_IMP01
COK_EXP01,POL_IMP01
COK_EXP01,PRT_IMP01
COD_EXP01,BGR_IMP01
COD_EXP01,DNK_IMP01
COD_EXP01,EST_IMP01
COD_EXP01,FIN_IMP01
COD_EXP01,DEU_IMP01
COD_EXP01,IRL_IMP01
COD_EXP01,LVA_IMP01
COD_EXP01,MLT_IMP01
COD_EXP01,ROU_IMP01
COD_EXP01,SVN_IMP01
COD_EXP01,SWE_IMP01
COD_EXP01,NOR_IMP01
COD_EXP01,BEL_IMP01
COD_EXP01,CYP_IMP01
COD_EXP01,ESP_IMP01
COD_EXP01,FRA_IMP01
COD_EXP01,GBR_IMP01
COD_EXP01,GRC_IMP01
COD_EXP01,HRV_IMP01
COD_EXP01,ITA_IMP01
COD_EXP01,LTU_IMP01
COD_EXP01,NLD_IMP01
COD_EXP01,POL_IMP01
COD_EXP01,PRT_IMP01
COG_EXP01,BGR_IMP01
COG_EXP01,DNK_IMP01
COG_EXP01,EST_IMP01
COG_EXP01,FIN_IMP01
COG_EXP01,DEU_IMP01
COG_EXP01,IRL_IMP01
COG_EXP01,LVA_IMP01
COG_EXP01,MLT_IMP01
COG_EXP01,ROU_IMP01
COG_EXP01,SVN_IMP01
COG_EXP01,SWE_IMP01
COG_EXP01,NOR_IMP01
COG_EXP01,BEL_IMP01
COG_EXP01,CYP_IMP01
COG_EXP01,ESP_IMP01
COG_EXP01,FRA_IMP01
COG_EXP01,GBR_IMP01
COG_EXP01,GRC_IMP01
COG_EXP01,HRV_IMP01
COG_EXP01,ITA_IMP01
COG_EXP01,LTU_IMP01
COG_EXP01,NLD_IMP01
COG_EXP01,POL_IMP01
COG_EXP01,PRT_IMP01
COM_EXP01,BGR_IMP01
COM_EXP01,DNK_IMP01
COM_EXP01,EST_IMP01
COM_EXP01,FIN_IMP01
COM_EXP01,DEU_IMP01
COM_EXP01,IRL_IMP01
COM_EXP01,LVA_IMP01
COM_EXP01,MLT_IMP01
COM_EXP01,ROU_IMP01
COM_EXP01,SVN_IMP01
COM_EXP01,SWE_IMP01
COM_EXP01,NOR_IMP01
COM_EXP01,BEL_IMP01
COM_EXP01,CYP_IMP01
COM_EXP01,ESP_IMP01
COM_EXP01,FRA_IMP01
COM_EXP01,GBR_IMP01
COM_EXP01,GRC_IMP01
COM_EXP01,HRV_IMP01
COM_EXP01,ITA_IMP01
COM_EXP01,LTU_IMP01
COM_EXP01,NLD_IMP01
COM_EXP01,POL_IMP01
COM_EXP01,PRT_IMP01
COL_EXP01,BGR_IMP01
COL_EXP01,DNK_IMP01
COL_EXP01,EST_IMP01
COL_EXP01,FIN_IMP01
COL_EXP01,DEU_IMP01
COL_EXP01,IRL_IMP01
COL_EXP01,LVA_IMP01
COL_EXP01,MLT_IMP01
COL_EXP01,ROU_IMP01
COL_EXP01,SVN_IMP01
COL_EXP01,SWE_IMP01
COL_EXP01,NOR_IMP01
COL_EXP01,BEL_IMP01
COL_EXP01,CYP_IMP01
COL_EXP01,ESP_IMP01
COL_EXP01,FRA_IMP01
COL_EXP01,GBR_IMP01
COL_EXP01,GRC_IMP01
COL_EXP01,HRV_IMP01
COL_EXP01,ITA_IMP01
COL_EXP01,LTU_IMP01
COL_EXP01,NLD_IMP01
COL_EXP01,POL_IMP01
COL_EXP01,PRT_IMP01
CXR_EXP01,BGR_IMP01
CXR_EXP01,DNK_IMP01
CXR_EXP01,EST_IMP01
CXR_EXP01,FIN_IMP01
CXR_EXP01,DEU_IMP01
CXR_EXP01,IRL_IMP01
CXR_EXP01,LVA_IMP01
CXR_EXP01,MLT_IMP01
CXR_EXP01,ROU_IMP01
CXR_EXP01,SVN_IMP01
CXR_EXP01,SWE_IMP01
CXR_EXP01,NOR_IMP01
CXR_EXP01,BEL_IMP01
CXR_EXP01,CYP_IMP01
CXR_EXP01,ESP_IMP01
CXR_EXP01,FRA_IMP01
CXR_EXP01,GBR_IMP01
CXR_EXP01,GRC_IMP01
CXR_EXP01,HRV_IMP01
CXR_EXP01,ITA_IMP01
CXR_EXP01,LTU_IMP01
CXR_EXP01,NLD_IMP01
CXR_EXP01,POL_IMP01
CXR_EXP01,PRT_IMP01
CHN_EXP01,BGR_IMP01
CHN_EXP01,DNK_IMP01
CHN_EXP01,EST_IMP01
CHN_EXP01,FIN_IMP01
CHN_EXP01,DEU_IMP01
CHN_EXP01,IRL_IMP01
CHN_EXP01,LVA_IMP01
CHN_EXP01,MLT_IMP01
CHN_EXP01,ROU_IMP01
CHN_EXP01,SVN_IMP01
CHN_EXP01,SWE_IMP01
CHN_EXP01,NOR_IMP01
CHN_EXP01,BEL_IMP01
CHN_EXP01,CYP_IMP01
CHN_EXP01,ESP_IMP01
CHN_EXP01,FRA_IMP01
CHN_EXP01,GBR_IMP01
CHN_EXP01,GRC_IMP01
CHN_EXP01,HRV_IMP01
CHN_EXP01,ITA_IMP01
CHN_EXP01,LTU_IMP01
CHN_EXP01,NLD_IMP01
CHN_EXP01,POL_IMP01
CHN_EXP01,PRT_IMP01
CHL_EXP01,BGR_IMP01
CHL_EXP01,DNK_IMP01
CHL_EXP01,EST_IMP01
CHL_EXP01,FIN_IMP01
CHL_EXP01,DEU_IMP01
CHL_EXP01,IRL_IMP01
CHL_EXP01,LVA_IMP01
CHL_EXP01,MLT_IMP01
CHL_EXP01,ROU_IMP01
CHL_EXP01,SVN_IMP01
CHL_EXP01,SWE_IMP01
CHL_EXP01,NOR_IMP01
CHL_EXP01,BEL_IMP01
CHL_EXP01,CYP_IMP01
CHL_EXP01,ESP_IMP01
CHL_EXP01,FRA_IMP01
CHL_EXP01,GBR_IMP01
CHL_EXP01,GRC_IMP01
CHL_EXP01,HRV_IMP01
CHL_EXP01,ITA_IMP01
CHL_EXP01,LTU_IMP01
CHL_EXP01,NLD_IMP01
CHL_EXP01,POL_IMP01
CHL_EXP01,PRT_IMP01
CYM_EXP01,BGR_IMP01
CYM_EXP01,DNK_IMP01
CYM_EXP01,EST_IMP01
CYM_EXP01,FIN_IMP01
CYM_EXP01,DEU_IMP01
CYM_EXP01,IRL_IMP01
CYM_EXP01,LVA_IMP01
CYM_EXP01,MLT_IMP01
CYM_EXP01,ROU_IMP01
CYM_EXP01,SVN_IMP01
CYM_EXP01,SWE_IMP01
CYM_EXP01,NOR_IMP01
CYM_EXP01,BEL_IMP01
CYM_EXP01,CYP_IMP01
CYM_EXP01,ESP_IMP01
CYM_EXP01,FRA_IMP01
CYM_EXP01,GBR_IMP01
CYM_EXP01,GRC_IMP01
CYM_EXP01,HRV_IMP01
CYM_EXP01,ITA_IMP01
CYM_EXP01,LTU_IMP01
CYM_EXP01,NLD_IMP01
CYM_EXP01,POL_IMP01
CYM_EXP01,PRT_IMP01
CAN_EXP01,BGR_IMP01
CAN_EXP01,DNK_IMP01
CAN_EXP01,EST_IMP01
CAN_EXP01,FIN_IMP01
CAN_EXP01,DEU_IMP01
CAN_EXP01,IRL_IMP01
CAN_EXP01,LVA_IMP01
CAN_EXP01,MLT_IMP01
CAN_EXP01,ROU_IMP01
CAN_EXP01,SVN_IMP01
CAN_EXP01,SWE_IMP01
CAN_EXP01,NOR_IMP01
CAN_EXP01,BEL_IMP01
CAN_EXP01,CYP_IMP01
CAN_EXP01,ESP_IMP01
CAN_EXP01,FRA_IMP01
CAN_EXP01,GBR_IMP01
CAN_EXP01,GRC_IMP01
CAN_EXP01,HRV_IMP01
CAN_EXP01,ITA_IMP01
CAN_EXP01,LTU_IMP01
CAN_EXP01,NLD_IMP01
CAN_EXP01,POL_IMP01
CAN_EXP01,PRT_IMP01
CMR_EXP01,BGR_IMP01
CMR_EXP01,DNK_IMP01
CMR_EXP01,EST_IMP01
CMR_EXP01,FIN_IMP01
CMR_EXP01,DEU_IMP01
CMR_EXP01,IRL_IMP01
CMR_EXP01,LVA_IMP01
CMR_EXP01,MLT_IMP01
CMR_EXP01,ROU_IMP01
CMR_EXP01,SVN_IMP01
CMR_EXP01,SWE_IMP01
CMR_EXP01,NOR_IMP01
CMR_EXP01,BEL_IMP01
CMR_EXP01,CYP_IMP01
CMR_EXP01,ESP_IMP01
CMR_EXP01,FRA_IMP01
CMR_EXP01,GBR_IMP01
CMR_EXP01,GRC_IMP01
CMR_EXP01,HRV_IMP01
CMR_EXP01,ITA_IMP01
CMR_EXP01,LTU_IMP01
CMR_EXP01,NLD_IMP01
CMR_EXP01,POL_IMP01
CMR_EXP01,PRT_IMP01
KHM_EXP01,BGR_IMP01
KHM_EXP01,DNK_IMP01
KHM_EXP01,EST_IMP01
KHM_EXP01,FIN_IMP01
KHM_EXP01,DEU_IMP01
KHM_EXP01,IRL_IMP01
KHM_EXP01,LVA_IMP01
KHM_EXP01,MLT_IMP01
KHM_EXP01,ROU_IMP01
KHM_EXP01,SVN_IMP01
KHM_EXP01,SWE_IMP01
KHM_EXP01,NOR_IMP01
KHM_EXP01,BEL_IMP01
KHM_EXP01,CYP_IMP01
KHM_EXP01,ESP_IMP01
KHM_EXP01,FRA_IMP01
KHM_EXP01,GBR_IMP01
KHM_EXP01,GRC_IMP01
KHM_EXP01,HRV_IMP01
KHM_EXP01,ITA_IMP01
KHM_EXP01,LTU_IMP01
KHM_EXP01,NLD_IMP01
KHM_EXP01,POL_IMP01
KHM_EXP01,PRT_IMP01
CPV_EXP01,BGR_IMP01
CPV_EXP01,DNK_IMP01
CPV_EXP01,EST_IMP01
CPV_EXP01,FIN_IMP01
CPV_EXP01,DEU_IMP01
CPV_EXP01,IRL_IMP01
CPV_EXP01,LVA_IMP01
CPV_EXP01,MLT_IMP01
CPV_EXP01,ROU_IMP01
CPV_EXP01,SVN_IMP01
CPV_EXP01,SWE_IMP01
CPV_EXP01,NOR_IMP01
CPV_EXP01,BEL_IMP01
CPV_EXP01,CYP_IMP01
CPV_EXP01,ESP_IMP01
CPV_EXP01,FRA_IMP01
CPV_EXP01,GBR_IMP01
CPV_EXP01,GRC_IMP01
CPV_EXP01,HRV_IMP01
CPV_EXP01,ITA_IMP01
CPV_EXP01,LTU_IMP01
CPV_EXP01,NLD_IMP01
CPV_EXP01,POL_IMP01
CPV_EXP01,PRT_IMP01
BRA_EXP01,BGR_IMP01
BRA_EXP01,DNK_IMP01
BRA_EXP01,EST_IMP01
BRA_EXP01,FIN_IMP01
BRA_EXP01,DEU_IMP01
BRA_EXP01,IRL_IMP01
BRA_EXP01,LVA_IMP01
BRA_EXP01,MLT_IMP01
BRA_EXP01,ROU_IMP01
BRA_EXP01,SVN_IMP01
BRA_EXP01,SWE_IMP01
BRA_EXP01,NOR_IMP01
BRA_EXP01,BEL_IMP01
BRA_EXP01,CYP_IMP01
BRA_EXP01,ESP_IMP01
BRA_EXP01,FRA_IMP01
BRA_EXP01,GBR_IMP01
BRA_EXP01,GRC_IMP01
BRA_EXP01,HRV_IMP01
BRA_EXP01,ITA_IMP01
BRA_EXP01,LTU_IMP01
BRA_EXP01,NLD_IMP01
BRA_EXP01,POL_IMP01
BRA_EXP01,PRT_IMP01
BES_EXP01,BGR_IMP01
BES_EXP01,DNK_IMP01
BES_EXP01,EST_IMP01
BES_EXP01,FIN_IMP01
BES_EXP01,DEU_IMP01
BES_EXP01,IRL_IMP01
BES_EXP01,LVA_IMP01
BES_EXP01,MLT_IMP01
BES_EXP01,ROU_IMP01
BES_EXP01,SVN_IMP01
BES_EXP01,SWE_IMP01
BES_EXP01,NOR_IMP01
BES_EXP01,BEL_IMP01
BES_EXP01,CYP_IMP01
BES_EXP01,ESP_IMP01
BES_EXP01,FRA_IMP01
BES_EXP01,GBR_IMP01
BES_EXP01,GRC_IMP01
BES_EXP01,HRV_IMP01
BES_EXP01,ITA_IMP01
BES_EXP01,LTU_IMP01
BES_EXP01,NLD_IMP01
BES_EXP01,POL_IMP01
BES_EXP01,PRT_IMP01
BMU_EXP01,BGR_IMP01
BMU_EXP01,DNK_IMP01
BMU_EXP01,EST_IMP01
BMU_EXP01,FIN_IMP01
