Sensitivity,Country,Cell,System,Electrolyser,Year,PV,Onshore,Lcoh
PV_Capex_C10,BEL,BEL_BE22,Onshore,Alkaline,2020,0.0,2.187718218192458,8.890806547499611
PV_Capex_C10,BEL,BEL_BE22,Onshore,Alkaline,2025,0.0,2.106941751957909,8.291599241357638
PV_Capex_C10,BEL,BEL_BE22,Onshore,Alkaline,2030,0.0,2.043573707342148,7.7045736014784625
Onshore_Capex_M10,BEL,BEL_BE22,Onshore,Alkaline,2020,0.0,2.244263766044315,8.493958991410118
Onshore_Capex_M10,BEL,BEL_BE22,Onshore,Alkaline,2025,0.0,2.154760888880541,7.929451161952423
Onshore_Capex_M10,BEL,BEL_BE22,Onshore,Alkaline,2030,0.0,2.082626290559321,7.369762926285944
Onshore_Capex_P10,BEL,BEL_BE22,Onshore,Alkaline,2020,0.0,2.161488001833197,9.068543411020784
Onshore_Capex_P10,BEL,BEL_BE22,Onshore,Alkaline,2025,0.0,2.0932485812191715,8.45391691673282
Onshore_Capex_P10,BEL,BEL_BE22,Onshore,Alkaline,2030,0.0,2.0229238660871287,7.854724074704214
Electrolyser_Capex_M10,BEL,BEL_BE22,Onshore,Alkaline,2020,0.0,2.125941999256611,8.69918884419036
Electrolyser_Capex_M10,BEL,BEL_BE22,Onshore,Alkaline,2025,0.0,2.059233091586819,8.12054769926649
Electrolyser_Capex_M10,BEL,BEL_BE22,Onshore,Alkaline,2030,0.0,1.9798948976375474,7.5531225573091865
Electrolyser_Capex_P10,BEL,BEL_BE22,Onshore,Alkaline,2020,0.0,2.2203754938673765,8.961377058034914
Electrolyser_Capex_P10,BEL,BEL_BE22,Onshore,Alkaline,2025,0.0,2.138093462775788,8.354450229048954
Electrolyser_Capex_P10,BEL,BEL_BE22,Onshore,Alkaline,2030,0.0,2.0641160250152994,7.759578606687811
Wacc_M10,BEL,BEL_BE22,Onshore,Alkaline,2020,0.0,2.189156603600023,8.330675284383162
Wacc_M10,BEL,BEL_BE22,Onshore,Alkaline,2025,0.0,2.110991902205225,7.7533389980933975
Wacc_M10,BEL,BEL_BE22,Onshore,Alkaline,2030,0.0,2.0492771520730457,7.189832852698015
Wacc_P10,BEL,BEL_BE22,Onshore,Alkaline,2020,0.0,2.186307199208399,9.126622059947525
Wacc_P10,BEL,BEL_BE22,Onshore,Alkaline,2025,0.0,2.105108003408425,8.519383037814407
Wacc_P10,BEL,BEL_BE22,Onshore,Alkaline,2030,0.0,2.039114190553022,7.923278984676791
Default,BEL,BEL_BE22,Hybrid,PEM,2020,1.6523989003940305,2.321301081213596,11.575371238588225
Default,BEL,BEL_BE22,Hybrid,PEM,2025,1.7267064961982386,2.142734021166062,10.649292807890145
Default,BEL,BEL_BE22,Hybrid,PEM,2030,1.7541387182545214,2.0031102177518147,9.827411518920973
Res_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2020,1.6888109651098315,2.3717417795113054,11.133600349867814
Res_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2025,1.7494504788568372,2.19283043649248,10.245692379739479
Res_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2030,1.7806594299808034,2.0579758696700674,9.45126614379657
Res_Capex_C10,BEL,BEL_BE22,Hybrid,PEM,2020,1.6368126121649442,2.301918179311024,11.772916160351217
Res_Capex_C10,BEL,BEL_BE22,Hybrid,PEM,2025,1.7094893961010353,2.126060882305754,10.829929376953444
Res_Capex_C10,BEL,BEL_BE22,Hybrid,PEM,2030,1.7484480499907649,1.9696482807400115,9.995574015506962
PV_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2020,1.7424114326410256,2.271108175695891,11.428449713718727
PV_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2025,1.8054109896338792,2.0936677468214437,10.508296565772847
PV_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2030,1.8394298315712783,1.9359534661020947,9.689727908166851
PV_Capex_C10,BEL,BEL_BE22,Hybrid,PEM,2020,1.6233615816270826,2.343409458962607,11.623185797289132
PV_Capex_C10,BEL,BEL_BE22,Hybrid,PEM,2025,1.6881055522040769,2.1655756797276267,10.696096239120191
PV_Capex_C10,BEL,BEL_BE22,Hybrid,PEM,2030,1.7172057561785044,2.0399141304357107,9.873475274298022
Onshore_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2020,1.6131499176632678,2.415204664848816,11.250298378874344
Onshore_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2025,1.6562228517181603,2.2650680776903673,10.357993228576996
Onshore_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2030,1.700935394454814,2.1050475469657397,9.561365841840487
Onshore_Capex_P10,BEL,BEL_BE22,Hybrid,PEM,2020,1.6823416768662387,2.282764348067301,11.69808726586979
Onshore_Capex_P10,BEL,BEL_BE22,Hybrid,PEM,2025,1.7494504788568372,2.1005963683260562,10.758158640162177
Onshore_Capex_P10,BEL,BEL_BE22,Hybrid,PEM,2030,1.7844440630376648,1.9424629087861238,9.92573944737779
Electrolyser_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2020,1.6383480889617528,2.24094330800482,11.160008297742664
Electrolyser_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2025,1.706644540106117,2.0725762780104233,10.281658428028194
Electrolyser_Capex_M10,BEL,BEL_BE22,Hybrid,PEM,2030,1.7459477789185587,1.9195514014394577,9.501294635099374
Electrolyser_Capex_P10,BEL,BEL_BE22,Hybrid,PEM,2020,1.6672504235465395,2.359675361096073,11.728195016327893
Electrolyser_Capex_P10,BEL,BEL_BE22,Hybrid,PEM,2025,1.7319222588920213,2.1814121451898743,10.783623944591795
Electrolyser_Capex_P10,BEL,BEL_BE22,Hybrid,PEM,2030,1.7572368508751475,2.0516294376986344,9.94470717414814
Wacc_M10,BEL,BEL_BE22,Hybrid,PEM,2020,1.676718677445614,2.3554072794534107,10.988637266704325
Wacc_M10,BEL,BEL_BE22,Hybrid,PEM,2025,1.738296499852903,2.182517253401603,10.086680301276001
Wacc_M10,BEL,BEL_BE22,Hybrid,PEM,2030,1.757365286167192,2.0553537756453872,9.28703697218971
Wacc_P10,BEL,BEL_BE22,Hybrid,PEM,2020,1.6421776804891701,2.3089441141502918,11.797065295281026
Wacc_P10,BEL,BEL_BE22,Hybrid,PEM,2025,1.7170604025426504,2.130853745321663,10.864506807259461
Wacc_P10,BEL,BEL_BE22,Hybrid,PEM,2030,1.7524787944170888,1.969650818718188,10.035789195008174
Default,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.5363511659807958,1.4810052708072161,8.126743432855395
Default,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.6053430967922206,1.3483700565631849,7.4354950179835875
Default,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6325209635820719,1.2511842598437735,6.818253121492296
Res_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.5363511659807958,1.5177171613877454,7.739011676488311
Res_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.6204795986371245,1.3694685591994373,7.086091169716797
Res_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6511270266216345,1.2687776695908959,6.4967350437987195
Res_Capex_C10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.5363511659807958,1.4678086544531377,8.300797437658861
Res_Capex_C10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.5937907458566467,1.336746660367083,7.592369307471764
Res_Capex_C10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6312116568976243,1.2431330135459102,6.962690421272024
PV_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.6134469336235855,1.4002366952388656,7.9628741063024915
PV_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.6699525885166375,1.2767608799452126,7.280614560857136
PV_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.7037802504497324,1.196561492437016,6.669734888433563
PV_Capex_C10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.5160029622071916,1.514072117130594,8.183410253861824
PV_Capex_C10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.574709500788773,1.3720210401084179,7.490128092127758
PV_Capex_C10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6091494839477383,1.2748763586354668,6.871261127887202
Onshore_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.4927396367000096,1.575623753041626,7.871391432742732
Onshore_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.5526088502768887,1.442476755498294,7.213452219259357
Onshore_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.588350480864733,1.3287336106407766,6.620023425488703
Onshore_Capex_P10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.5702715196356072,1.4298925351498004,8.21853641333641
Onshore_Capex_P10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.626337868634715,1.3026434306553143,7.514713148698224
Onshore_Capex_P10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6564270501908787,1.217441858115047,6.888495075357685
Electrolyser_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.541190558974283,1.4256406240538062,7.946964160832698
Electrolyser_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.5957770944765182,1.3012185779822756,7.273651776305275
Electrolyser_Capex_M10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6294945333770374,1.2151863931663842,6.674440302048645
Electrolyser_Capex_P10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.5363511659807958,1.5094221785428559,8.17862466149708
Electrolyser_Capex_P10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.6111914686749227,1.3664535136393663,7.482214467574376
Electrolyser_Capex_P10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6368033304161844,1.267148722683528,6.859120079564747
Wacc_M10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.5363511659807958,1.4806688074146688,7.594444748050005
Wacc_M10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.6101890398088503,1.3496230926457753,6.939114735375387
Wacc_M10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6332635034828662,1.255210218368393,6.354819747260201
Wacc_P10,BEL,BEL_BE22,Hybrid,Alkaline,2020,1.5363511659807958,1.4818035012005701,8.336814148159467
Wacc_P10,BEL,BEL_BE22,Hybrid,Alkaline,2025,1.6045263029013468,1.3481875759322912,7.632481791414175
Wacc_P10,BEL,BEL_BE22,Hybrid,Alkaline,2030,1.6332635034828662,1.2477686669421975,7.002760046358384
Default,BEL,BEL_BE23,PV,PEM,2020,2.958518174688753,0.0,16.14341946525677
Default,BEL,BEL_BE23,PV,PEM,2025,2.924105767008599,0.0,14.279425226320413
Default,BEL,BEL_BE23,PV,PEM,2030,2.873367273253403,0.0,12.758680168862067
Res_Capex_M10,BEL,BEL_BE23,PV,PEM,2020,3.0546699832922286,0.0,15.659072987062482
Res_Capex_M10,BEL,BEL_BE23,PV,PEM,2025,2.9940396474568765,0.0,13.84671590007255
Res_Capex_M10,BEL,BEL_BE23,PV,PEM,2030,2.932504305557911,0.0,12.359587432377873
Res_Capex_C10,BEL,BEL_BE23,PV,PEM,2020,2.9325142956825543,0.0,16.358821671312697
Res_Capex_C10,BEL,BEL_BE23,PV,PEM,2025,2.898725013202082,0.0,14.472221237817896
Res_Capex_C10,BEL,BEL_BE23,PV,PEM,2030,2.8484410299716956,0.0,12.936779317832535
PV_Capex_M10,BEL,BEL_BE23,PV,PEM,2020,3.0581075274838465,0.0,15.648062480911163
PV_Capex_M10,BEL,BEL_BE23,PV,PEM,2025,3.000739502858778,0.0,13.836914971764518
PV_Capex_M10,BEL,BEL_BE23,PV,PEM,2030,2.9327113068029025,0.0,12.350556047068165
PV_Capex_C10,BEL,BEL_BE23,PV,PEM,2020,2.932504305557911,0.0,16.346345494005963
PV_Capex_C10,BEL,BEL_BE23,PV,PEM,2025,2.8986618030168807,0.0,14.461051021288146
PV_Capex_C10,BEL,BEL_BE23,PV,PEM,2030,2.848892782571643,0.0,12.926459682783008
Onshore_Capex_M10,BEL,BEL_BE23,PV,PEM,2020,2.9671359728834457,0.0,16.11943763163883
Onshore_Capex_M10,BEL,BEL_BE23,PV,PEM,2025,2.928184382035397,0.0,14.25796226741372
Onshore_Capex_M10,BEL,BEL_BE23,PV,PEM,2030,2.8737170619375068,0.0,12.738863876468928
Onshore_Capex_P10,BEL,BEL_BE23,PV,PEM,2020,2.9671359728834457,0.0,16.11943763163883
Onshore_Capex_P10,BEL,BEL_BE23,PV,PEM,2025,2.928184382035397,0.0,14.25796226741372
Onshore_Capex_P10,BEL,BEL_BE23,PV,PEM,2030,2.8737170619375068,0.0,12.738863876468928
Electrolyser_Capex_M10,BEL,BEL_BE23,PV,PEM,2020,2.8887237230082974,0.0,15.325672237397187
Electrolyser_Capex_M10,BEL,BEL_BE23,PV,PEM,2025,2.854387052357197,0.0,13.573014107781457
Electrolyser_Capex_M10,BEL,BEL_BE23,PV,PEM,2030,2.7777874049682403,0.0,12.145375899407298
Electrolyser_Capex_P10,BEL,BEL_BE23,PV,PEM,2020,3.0028920339076564,0.0,16.473274795977396
Electrolyser_Capex_P10,BEL,BEL_BE23,PV,PEM,2025,2.95860188504352,0.0,14.563825735511786
Electrolyser_Capex_P10,BEL,BEL_BE23,PV,PEM,2030,2.904841133819076,0.0,13.003557061015497
Wacc_M10,BEL,BEL_BE23,PV,PEM,2020,3.012264704705335,0.0,15.414840850273745
Wacc_M10,BEL,BEL_BE23,PV,PEM,2025,2.9674369138349697,0.0,13.618996607238058
Wacc_M10,BEL,BEL_BE23,PV,PEM,2030,2.9068961022454944,0.0,12.151896655439403
Wacc_P10,BEL,BEL_BE23,PV,PEM,2020,2.9413141774168206,0.0,16.411589807383926
Wacc_P10,BEL,BEL_BE23,PV,PEM,2025,2.9071060096920167,0.0,14.524491219071898
Wacc_P10,BEL,BEL_BE23,PV,PEM,2030,2.8570290320737,0.0,12.985150513955103
Default,BEL,BEL_BE23,PV,Alkaline,2020,2.2319885647607536,0.0,9.610898646413025
Default,BEL,BEL_BE23,PV,Alkaline,2025,2.222012056829318,0.0,8.465550228798989
Default,BEL,BEL_BE23,PV,Alkaline,2030,2.1832587014033322,0.0,7.530310957607073
Res_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2020,2.272882971867938,0.0,9.204972715344976
Res_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2025,2.261125333607197,0.0,8.10718723296841
Res_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2030,2.2307569071290345,0.0,7.203740561581271
Res_Capex_C10,BEL,BEL_BE23,PV,Alkaline,2020,2.2149306535720825,0.0,9.792692264023527
Res_Capex_C10,BEL,BEL_BE23,PV,Alkaline,2025,2.197892002355398,0.0,8.626000501315096
Res_Capex_C10,BEL,BEL_BE23,PV,Alkaline,2030,2.1599065478778576,0.0,7.676370037991608
PV_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2020,2.2759736236184835,0.0,9.195800337423925
PV_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2025,2.262371249244192,0.0,8.099086658006515
PV_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2030,2.2307569071290345,0.0,7.196361955053676
PV_Capex_C10,BEL,BEL_BE23,PV,Alkaline,2020,2.2149306535720825,0.0,9.782156848513688
PV_Capex_C10,BEL,BEL_BE23,PV,Alkaline,2025,2.2011739337338465,0.0,8.61670444119503
PV_Capex_C10,BEL,BEL_BE23,PV,Alkaline,2030,2.1631981546643786,0.0,7.667909564974266
Onshore_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2020,2.232152971208542,0.0,9.590698579933658
Onshore_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2025,2.2223468982483867,0.0,8.447708758614136
Onshore_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2030,2.183516672236879,0.0,7.5140723350238625
Onshore_Capex_P10,BEL,BEL_BE23,PV,Alkaline,2020,2.232152971208542,0.0,9.590698579933658
Onshore_Capex_P10,BEL,BEL_BE23,PV,Alkaline,2025,2.2223468982483867,0.0,8.447708758614136
Onshore_Capex_P10,BEL,BEL_BE23,PV,Alkaline,2030,2.183516672236879,0.0,7.5140723350238625
Electrolyser_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2020,2.1835798824220802,0.0,9.292249476674101
Electrolyser_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2025,2.1712408840176067,0.0,8.187170334714484
Electrolyser_Capex_M10,BEL,BEL_BE23,PV,Alkaline,2030,2.1407902892678976,0.0,7.287718786839084
Electrolyser_Capex_P10,BEL,BEL_BE23,PV,Alkaline,2020,2.2521390395218175,0.0,9.72391712178442
Electrolyser_Capex_P10,BEL,BEL_BE23,PV,Alkaline,2025,2.237199354068177,0.0,8.563885518382223
Electrolyser_Capex_P10,BEL,BEL_BE23,PV,Alkaline,2030,2.2074567599261727,0.0,7.614897536358393
Wacc_M10,BEL,BEL_BE23,PV,Alkaline,2020,2.232266601374666,0.0,8.97041098479697
Wacc_M10,BEL,BEL_BE23,PV,Alkaline,2025,2.2272333383079967,0.0,7.9010844786970935
Wacc_M10,BEL,BEL_BE23,PV,Alkaline,2030,2.190926405853588,0.0,7.027377939947395
Wacc_P10,BEL,BEL_BE23,PV,Alkaline,2020,2.2307569071290345,0.0,9.864307760102678
Wacc_P10,BEL,BEL_BE23,PV,Alkaline,2025,2.2214769823085687,0.0,8.688913679589216
Wacc_P10,BEL,BEL_BE23,PV,Alkaline,2030,2.181772195806957,0.0,7.729030946917066
Default,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.6902980263594243,10.820712756207396
Default,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.584145197394588,10.033832253555392
Default,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.4954873645199793,9.303518407596904
Res_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.746649475085273,10.451996225068038
Res_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.6344837676114183,9.693767219915314
Res_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.5415791340465788,8.98558199503792
Res_Capex_C10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.6611372293183546,10.9855050618198
Res_Capex_C10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.5623567902342548,10.185927791402467
Res_Capex_C10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.477515625905653,9.44579725657031
PV_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.6913562905974686,10.811534935687709
PV_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.58659052281778,10.02536565198808
PV_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.4961453443672754,9.295599365054782
PV_Capex_C10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.6913562905974686,10.811534935687709
PV_Capex_C10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.58659052281778,10.02536565198808
PV_Capex_C10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.4961453443672754,9.295599365054782
Onshore_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.7481878149969474,10.443659961185354
Onshore_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.635836363534041,9.686084241649494
Onshore_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.5420076599965826,8.978401979826975
Onshore_Capex_P10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.662942370202482,10.975959120812425
Onshore_Capex_P10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.563444450701134,10.17711165417293
Onshore_Capex_P10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.477515625905653,9.437546983920535
Electrolyser_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.6101837332653943,10.396648743527926
Electrolyser_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.5173102199551067,9.660860762555865
Electrolyser_Capex_M10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.4266177648823284,8.97545222083691
Electrolyser_Capex_P10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.72902489850555,10.982671778981997
Electrolyser_Capex_P10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.619251605186357,10.175267251911
Electrolyser_Capex_P10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.5293280373408322,9.426519775507252
Wacc_M10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.730488177451982,10.299112823775955
Wacc_M10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.6211329638317693,9.522486184068107
Wacc_M10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.5317178471863198,8.804071545798134
Wacc_P10,BEL,BEL_BE23,Onshore,PEM,2020,0.0,2.6719079787133646,11.017437681717858
Wacc_P10,BEL,BEL_BE23,Onshore,PEM,2025,0.0,2.569087506420655,10.22980891005886
Wacc_P10,BEL,BEL_BE23,Onshore,PEM,2030,0.0,2.480733913786058,9.497333778450523
Default,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9484765925606495,7.33553410265143
Default,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.8843557234212518,6.826797866812873
Default,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.835036823041774,6.329686833231679
Res_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9855548630195836,7.017959146059704
Res_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.9292898013337378,6.5367971551963215
Res_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.8611620362245664,6.0616157012358505
Res_Capex_C10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9326910538848192,7.477852194996583
Res_Capex_C10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.8688567499165558,6.9567134072952355
Res_Capex_C10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.8225127458572388,6.450047025757979
PV_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9490749665780596,7.327618146820412
PV_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.8859129580226914,6.819570021161957
PV_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.8353840659948824,6.32299647632102
PV_Capex_C10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9490749665780596,7.327618146820412
PV_Capex_C10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.8859129580226914,6.819570021161957
PV_Capex_C10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.8353840659948824,6.32299647632102
Onshore_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9858822118451702,7.010795974606914
Onshore_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.9292898013337378,6.530250633092533
Onshore_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.8619677053283183,6.055571835539283
Onshore_Capex_P10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9327689507409425,7.469599465314062
Onshore_Capex_P10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.869640371848682,6.94917807222212
Onshore_Capex_P10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.8225127458572388,6.443067967681062
Electrolyser_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.8973857321781602,7.157268519711142
Electrolyser_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.8447713701069262,6.667731838414621
Electrolyser_Capex_M10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.795951020269138,6.1895328980652
Electrolyser_Capex_P10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9712700688925893,7.391826819138784
Electrolyser_Capex_P10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.910943753419976,6.876573696604706
Electrolyser_Capex_P10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.849763793552888,6.372780048825385
Wacc_M10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9516840935883641,6.866519949028334
Wacc_M10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.8900917977421934,6.377713404339539
Wacc_M10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.8385771276672618,5.901600160752621
Wacc_P10,BEL,BEL_BE23,Onshore,Alkaline,2020,0.0,1.9482586837839875,7.5216159473292
Wacc_P10,BEL,BEL_BE23,Onshore,Alkaline,2025,0.0,1.8836653979667588,7.0064234640182
Wacc_P10,BEL,BEL_BE23,Onshore,Alkaline,2030,0.0,1.8342922408758582,6.501917908428924
Default,BEL,BEL_BE23,Hybrid,PEM,2020,1.396422032461651,2.2282947674714526,10.269092742082325
Default,BEL,BEL_BE23,Hybrid,PEM,2025,1.4513512675313818,2.0910447826328173,9.443447929103087
Default,BEL,BEL_BE23,Hybrid,PEM,2030,1.4766865621650629,1.9706180535315285,8.708959415688055
Res_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2020,1.419566734681703,2.26897721613869,9.89046673595333
Res_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2025,1.4775436373952813,2.123429506532314,9.096566996382728
Res_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2030,1.5072768131269383,2.0029759065870807,8.385477232917859
Res_Capex_C10,BEL,BEL_BE23,Hybrid,PEM,2020,1.3820106672386165,2.2127443032575393,10.438536376922595
Res_Capex_C10,BEL,BEL_BE23,Hybrid,PEM,2025,1.4367215817999184,2.0717826884914494,9.598745604902648
Res_Capex_C10,BEL,BEL_BE23,Hybrid,PEM,2030,1.46913321280019,1.9562242615413146,8.85382792996654
PV_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2020,1.4751628688383593,2.1820096775942495,10.15337320345162
PV_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2025,1.523158586598254,2.0381999074616113,9.333016204400726
PV_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2030,1.5501399051067473,1.9296256338850128,8.601804480889177
PV_Capex_C10,BEL,BEL_BE23,Hybrid,PEM,2020,1.316872427983539,2.2625306796231213,10.306092600060504
PV_Capex_C10,BEL,BEL_BE23,Hybrid,PEM,2025,1.4166313816363751,2.1067925157326064,9.478869273588485
PV_Capex_C10,BEL,BEL_BE23,Hybrid,PEM,2030,1.4467776858299266,1.9879198949072043,8.743858190713004
Onshore_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2020,1.316872427983539,2.318383507611816,9.980591870278369
Onshore_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2025,1.4050273737807006,2.1741312132249617,9.18334388916412
Onshore_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2030,1.4274412833132326,2.054885047333011,8.470534868585325
Onshore_Capex_P10,BEL,BEL_BE23,Hybrid,PEM,2020,1.406289691612051,2.1953198503433127,10.379198170497812
Onshore_Capex_P10,BEL,BEL_BE23,Hybrid,PEM,2025,1.4750282834813404,2.050387169894879,9.542213936104817
Onshore_Capex_P10,BEL,BEL_BE23,Hybrid,PEM,2030,1.50307914225026,1.9362133550673728,8.799114473105542
Electrolyser_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2020,1.3755237400466964,2.158698484005816,9.885722765453915
Electrolyser_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2025,1.433876725805,2.016079904866131,9.10563285659915
Electrolyser_Capex_M10,BEL,BEL_BE23,Hybrid,PEM,2030,1.4637445775357536,1.904535562328433,8.411182359188368
