id_init,Ctry_iso3,Id,Longitude,Latitude
3433,GBR,"1634",-1.4999885410,52.1236001620
3490,GBR,"1635",1.5000114590,55.1236001620
3491,GBR,"1636",1.5000114590,52.1236001620
2965,ISL,"1637",-25.4999885410,64.1236001620
3022,ISL,"1638",-22.4999885410,67.1236001620
3023,ISL,"1639",-22.4999885410,64.1236001620
3080,ISL,"1640",-19.4999885410,67.1236001620
3081,ISL,"1641",-19.4999885410,64.1236001620
3138,ISL,"1642",-16.4999885410,67.1236001620
3139,ISL,"1643",-16.4999885410,64.1236001620
3196,ISL,"1644",-13.4999885410,67.1236001620
3197,ISL,"1645",-13.4999885410,64.1236001620
3314,FRO,"1646",-7.4999885410,61.1236001620
3253,SJM,"1647",-10.4999885410,70.1236001620
3311,SJM,"1648",-7.4999885410,70.1236001620
3656,SJM,"1649",10.5000114590,79.1236001620
3714,SJM,"1650",13.5000114590,79.1236001620
3715,SJM,"1651",13.5000114590,76.1236001620
3772,SJM,"1652",16.5000114590,79.1236001620
3773,SJM,"1653",16.5000114590,76.1236001620
3829,SJM,"1654",19.5000114590,82.1236001620
3830,SJM,"1655",19.5000114590,79.1236001620
3831,SJM,"1656",19.5000114590,76.1236001620
3832,SJM,"1657",19.5000114590,73.1236001620
3887,SJM,"1658",22.5000114590,82.1236001620
3888,SJM,"1659",22.5000114590,79.1236001620
3889,SJM,"1660",22.5000114590,76.1236001620
3946,SJM,"1661",25.5000114590,79.1236001620
3947,SJM,"1662",25.5000114590,76.1236001620
4004,SJM,"1663",28.5000114590,79.1236001620
4062,SJM,"1664",31.5000114590,79.1236001620
4120,SJM,"1665",34.5000114590,79.1236001620
3585,BVT,"1666",4.5000114590,-55.8763998380
101,NZL,"1667",-175.4999885410,-43.8763998380
6713,NZL,"1668",166.5000114590,-43.8763998380
6714,NZL,"1669",166.5000114590,-46.8763998380
6715,NZL,"1670",166.5000114590,-49.8763998380
6771,NZL,"1671",169.5000114590,-43.8763998380
6772,NZL,"1672",169.5000114590,-46.8763998380
6774,NZL,"1673",169.5000114590,-52.8763998380
6826,NZL,"1674",172.5000114590,-34.8763998380
6827,NZL,"1675",172.5000114590,-37.8763998380
6828,NZL,"1676",172.5000114590,-40.8763998380
6829,NZL,"1677",172.5000114590,-43.8763998380
6884,NZL,"1678",175.5000114590,-34.8763998380
6885,NZL,"1679",175.5000114590,-37.8763998380
6886,NZL,"1680",175.5000114590,-40.8763998380
6943,NZL,"1681",178.5000114590,-37.8763998380
6944,NZL,"1682",178.5000114590,-40.8763998380
6947,NZL,"1683",178.5000114590,-49.8763998380
3688,AGO,"1684",10.5000114590,-16.8763998380
3742,AGO,"1685",13.5000114590,-4.8763998380
3743,AGO,"1686",13.5000114590,-7.8763998380
3744,AGO,"1687",13.5000114590,-10.8763998380
3745,AGO,"1688",13.5000114590,-13.8763998380
3746,AGO,"1689",13.5000114590,-16.8763998380
3800,AGO,"1690",16.5000114590,-4.8763998380
3801,AGO,"1691",16.5000114590,-7.8763998380
3802,AGO,"1692",16.5000114590,-10.8763998380
3803,AGO,"1693",16.5000114590,-13.8763998380
3804,AGO,"1694",16.5000114590,-16.8763998380
3859,AGO,"1695",19.5000114590,-7.8763998380
3860,AGO,"1696",19.5000114590,-10.8763998380
3861,AGO,"1697",19.5000114590,-13.8763998380
3862,AGO,"1698",19.5000114590,-16.8763998380
3917,AGO,"1699",22.5000114590,-7.8763998380
3918,AGO,"1700",22.5000114590,-10.8763998380
3919,AGO,"1701",22.5000114590,-13.8763998380
3920,AGO,"1702",22.5000114590,-16.8763998380
3976,AGO,"1703",25.5000114590,-10.8763998380
3977,AGO,"1704",25.5000114590,-13.8763998380
3863,BWA,"1705",19.5000114590,-19.8763998380
3864,BWA,"1706",19.5000114590,-22.8763998380
3865,BWA,"1707",19.5000114590,-25.8763998380
3921,BWA,"1708",22.5000114590,-19.8763998380
3922,BWA,"1709",22.5000114590,-22.8763998380
3923,BWA,"1710",22.5000114590,-25.8763998380
3978,BWA,"1711",25.5000114590,-16.8763998380
3979,BWA,"1712",25.5000114590,-19.8763998380
3980,BWA,"1713",25.5000114590,-22.8763998380
3981,BWA,"1714",25.5000114590,-25.8763998380
4037,BWA,"1715",28.5000114590,-19.8763998380
4038,BWA,"1716",28.5000114590,-22.8763998380
4031,BDI,"1717",28.5000114590,-1.8763998380
4032,BDI,"1718",28.5000114590,-4.8763998380
4089,BDI,"1719",31.5000114590,-1.8763998380
4090,BDI,"1720",31.5000114590,-4.8763998380
4324,COM,"1721",43.5000114590,-10.8763998380
4325,COM,"1722",43.5000114590,-13.8763998380
3683,COG,"1723",10.5000114590,-1.8763998380
3684,COG,"1724",10.5000114590,-4.8763998380
3740,COG,"1725",13.5000114590,1.1236001620
3741,COG,"1726",13.5000114590,-1.8763998380
3797,COG,"1727",16.5000114590,4.1236001620
3798,COG,"1728",16.5000114590,1.1236001620
3799,COG,"1729",16.5000114590,-1.8763998380
3855,COG,"1730",19.5000114590,4.1236001620
3856,COG,"1731",19.5000114590,1.1236001620
3857,COD,"1732",19.5000114590,-1.8763998380
3858,COD,"1733",19.5000114590,-4.8763998380
3913,COD,"1734",22.5000114590,4.1236001620
3914,COD,"1735",22.5000114590,1.1236001620
3915,COD,"1736",22.5000114590,-1.8763998380
3916,COD,"1737",22.5000114590,-4.8763998380
3971,COD,"1738",25.5000114590,4.1236001620
3972,COD,"1739",25.5000114590,1.1236001620
3973,COD,"1740",25.5000114590,-1.8763998380
3974,COD,"1741",25.5000114590,-4.8763998380
3975,COD,"1742",25.5000114590,-7.8763998380
4029,COD,"1743",28.5000114590,4.1236001620
4030,COD,"1744",28.5000114590,1.1236001620
4033,COD,"1745",28.5000114590,-7.8763998380
4034,COD,"1746",28.5000114590,-10.8763998380
4035,COD,"1747",28.5000114590,-13.8763998380
4087,COD,"1748",31.5000114590,4.1236001620
4088,COD,"1749",31.5000114590,1.1236001620
4091,COD,"1750",31.5000114590,-7.8763998380
3625,GAB,"1751",7.5000114590,-1.8763998380
3682,GAB,"1752",10.5000114590,1.1236001620
4145,KEN,"1753",34.5000114590,4.1236001620
4146,KEN,"1754",34.5000114590,1.1236001620
4147,KEN,"1755",34.5000114590,-1.8763998380
4203,KEN,"1756",37.5000114590,4.1236001620
4204,KEN,"1757",37.5000114590,1.1236001620
4205,KEN,"1758",37.5000114590,-1.8763998380
4206,KEN,"1759",37.5000114590,-4.8763998380
4261,KEN,"1760",40.5000114590,4.1236001620
4262,KEN,"1761",40.5000114590,1.1236001620
4263,KEN,"1762",40.5000114590,-1.8763998380
4264,KEN,"1763",40.5000114590,-4.8763998380
4040,LSO,"1764",28.5000114590,-28.8763998380
4041,LSO,"1765",28.5000114590,-31.8763998380
4092,MWI,"1766",31.5000114590,-10.8763998380
4093,MWI,"1767",31.5000114590,-13.8763998380
4150,MWI,"1768",34.5000114590,-10.8763998380
4151,MWI,"1769",34.5000114590,-13.8763998380
4152,MWI,"1770",34.5000114590,-16.8763998380
4326,ATF,"1771",43.5000114590,-16.8763998380
4094,MOZ,"1772",31.5000114590,-16.8763998380
4095,MOZ,"1773",31.5000114590,-19.8763998380
4096,MOZ,"1774",31.5000114590,-22.8763998380
4097,MOZ,"1775",31.5000114590,-25.8763998380
4153,MOZ,"1776",34.5000114590,-19.8763998380
4154,MOZ,"1777",34.5000114590,-22.8763998380
4155,MOZ,"1778",34.5000114590,-25.8763998380
4208,MOZ,"1779",37.5000114590,-10.8763998380
4209,MOZ,"1780",37.5000114590,-13.8763998380
4210,MOZ,"1781",37.5000114590,-16.8763998380
4211,MOZ,"1782",37.5000114590,-19.8763998380
4266,MOZ,"1783",40.5000114590,-10.8763998380
4267,MOZ,"1784",40.5000114590,-13.8763998380
4268,MOZ,"1785",40.5000114590,-16.8763998380
3689,NAM,"1786",10.5000114590,-19.8763998380
3747,NAM,"1787",13.5000114590,-19.8763998380
3748,NAM,"1788",13.5000114590,-22.8763998380
3749,NAM,"1789",13.5000114590,-25.8763998380
3805,NAM,"1790",16.5000114590,-19.8763998380
3806,NAM,"1791",16.5000114590,-22.8763998380
3807,NAM,"1792",16.5000114590,-25.8763998380
3808,NAM,"1793",16.5000114590,-28.8763998380
3866,NAM,"1794",19.5000114590,-28.8763998380
3624,STP,"1795",7.5000114590,1.1236001620
3809,ZAF,"1796",16.5000114590,-31.8763998380
3867,ZAF,"1797",19.5000114590,-31.8763998380
3868,ZAF,"1798",19.5000114590,-34.8763998380
3924,ZAF,"1799",22.5000114590,-28.8763998380
3925,ZAF,"1800",22.5000114590,-31.8763998380
3926,ZAF,"1801",22.5000114590,-34.8763998380
3982,ZAF,"1802",25.5000114590,-28.8763998380
3983,ZAF,"1803",25.5000114590,-31.8763998380
3984,ZAF,"1804",25.5000114590,-34.8763998380
4039,ZAF,"1805",28.5000114590,-25.8763998380
4042,ZAF,"1806",28.5000114590,-34.8763998380
4098,ZAF,"1807",31.5000114590,-28.8763998380
4099,ZAF,"1808",31.5000114590,-31.8763998380
4220,ZAF,"1809",37.5000114590,-46.8763998380
4148,TZA,"1810",34.5000114590,-4.8763998380
4149,TZA,"1811",34.5000114590,-7.8763998380
4207,TZA,"1812",37.5000114590,-7.8763998380
4265,TZA,"1813",40.5000114590,-7.8763998380
4036,ZMB,"1814",28.5000114590,-16.8763998380
4903,IOT,"1815",73.5000114590,-7.8763998380
4510,ATF,"1816",52.5000114590,-46.8763998380
4801,ATF,"1817",67.5000114590,-49.8763998380
4859,ATF,"1818",70.5000114590,-49.8763998380
4918,HMD,"1819",73.5000114590,-52.8763998380
4327,MDG,"1820",43.5000114590,-19.8763998380
4328,MDG,"1821",43.5000114590,-22.8763998380
4329,MDG,"1822",43.5000114590,-25.8763998380
4383,MDG,"1823",46.5000114590,-13.8763998380
4384,MDG,"1824",46.5000114590,-16.8763998380
4385,MDG,"1825",46.5000114590,-19.8763998380
4386,MDG,"1826",46.5000114590,-22.8763998380
4387,MDG,"1827",46.5000114590,-25.8763998380
4440,MDG,"1828",49.5000114590,-10.8763998380
4441,MDG,"1829",49.5000114590,-13.8763998380
4442,MDG,"1830",49.5000114590,-16.8763998380
4443,MDG,"1831",49.5000114590,-19.8763998380
4444,MDG,"1832",49.5000114590,-22.8763998380
4617,MUS,"1833",58.5000114590,-19.8763998380
4733,MUS,"1834",64.5000114590,-19.8763998380
4382,ATF,"1835",46.5000114590,-10.8763998380
4559,REU,"1836",55.5000114590,-19.8763998380
4381,SYC,"1837",46.5000114590,-7.8763998380
4554,SYC,"1838",55.5000114590,-4.8763998380
3383,DZA,"1839",-4.4999885410,28.1236001620
3438,DZA,"1840",-1.4999885410,37.1236001620
3441,DZA,"1841",-1.4999885410,28.1236001620
3496,DZA,"1842",1.5000114590,37.1236001620
3497,DZA,"1843",1.5000114590,34.1236001620
3498,DZA,"1844",1.5000114590,31.1236001620
3499,DZA,"1845",1.5000114590,28.1236001620
3500,DZA,"1846",1.5000114590,25.1236001620
3554,DZA,"1847",4.5000114590,37.1236001620
3555,DZA,"1848",4.5000114590,34.1236001620
3556,DZA,"1849",4.5000114590,31.1236001620
3557,DZA,"1850",4.5000114590,28.1236001620
3558,DZA,"1851",4.5000114590,25.1236001620
3559,DZA,"1852",4.5000114590,22.1236001620
3612,DZA,"1853",7.5000114590,37.1236001620
3613,DZA,"1854",7.5000114590,34.1236001620
3614,DZA,"1855",7.5000114590,31.1236001620
3615,DZA,"1856",7.5000114590,28.1236001620
3616,DZA,"1857",7.5000114590,25.1236001620
3617,DZA,"1858",7.5000114590,22.1236001620
3618,DZA,"1859",7.5000114590,19.1236001620
3672,DZA,"1860",10.5000114590,31.1236001620
3673,DZA,"1861",10.5000114590,28.1236001620
3674,DZA,"1862",10.5000114590,25.1236001620
3675,DZA,"1863",10.5000114590,22.1236001620
3562,BEN,"1864",4.5000114590,13.1236001620
3563,BEN,"1865",4.5000114590,10.1236001620
3622,CMR,"1866",7.5000114590,7.1236001620
3623,CMR,"1867",7.5000114590,4.1236001620
3680,CMR,"1868",10.5000114590,7.1236001620
3681,CMR,"1869",10.5000114590,4.1236001620
3736,CMR,"1870",13.5000114590,13.1236001620
3737,CMR,"1871",13.5000114590,10.1236001620
3738,CMR,"1872",13.5000114590,7.1236001620
3739,CMR,"1873",13.5000114590,4.1236001620
3794,CMR,"1874",16.5000114590,13.1236001620
3795,CMR,"1875",16.5000114590,10.1236001620
3796,CMR,"1876",16.5000114590,7.1236001620
3853,CAF,"1877",19.5000114590,10.1236001620
3854,CAF,"1878",19.5000114590,7.1236001620
3911,CAF,"1879",22.5000114590,10.1236001620
3912,CAF,"1880",22.5000114590,7.1236001620
3969,CAF,"1881",25.5000114590,10.1236001620
3970,CAF,"1882",25.5000114590,7.1236001620
4028,CAF,"1883",28.5000114590,7.1236001620
3733,TCD,"1884",13.5000114590,22.1236001620
3735,TCD,"1885",13.5000114590,16.1236001620
3791,TCD,"1886",16.5000114590,22.1236001620
3792,TCD,"1887",16.5000114590,19.1236001620
3793,TCD,"1888",16.5000114590,16.1236001620
3849,TCD,"1889",19.5000114590,22.1236001620
3850,TCD,"1890",19.5000114590,19.1236001620
3851,TCD,"1891",19.5000114590,16.1236001620
3852,TCD,"1892",19.5000114590,13.1236001620
3907,TCD,"1893",22.5000114590,22.1236001620
3908,TCD,"1894",22.5000114590,19.1236001620
3909,TCD,"1895",22.5000114590,16.1236001620
3910,TCD,"1896",22.5000114590,13.1236001620
3966,TCD,"1897",25.5000114590,19.1236001620
434,KIR,"1898",-157.4999885410,1.1236001620
6814,KIR,"1899",172.5000114590,1.1236001620
3671,LBY,"1900",10.5000114590,34.1236001620
3729,LBY,"1901",13.5000114590,34.1236001620
3730,LBY,"1902",13.5000114590,31.1236001620
3731,LBY,"1903",13.5000114590,28.1236001620
3732,LBY,"1904",13.5000114590,25.1236001620
3788,LBY,"1905",16.5000114590,31.1236001620
3789,LBY,"1906",16.5000114590,28.1236001620
3790,LBY,"1907",16.5000114590,25.1236001620
3845,LBY,"1908",19.5000114590,34.1236001620
3846,LBY,"1909",19.5000114590,31.1236001620
3847,LBY,"1910",19.5000114590,28.1236001620
3848,LBY,"1911",19.5000114590,25.1236001620
3903,LBY,"1912",22.5000114590,34.1236001620
3904,LBY,"1913",22.5000114590,31.1236001620
3905,LBY,"1914",22.5000114590,28.1236001620
3906,LBY,"1915",22.5000114590,25.1236001620
3962,LBY,"1916",25.5000114590,31.1236001620
3963,LBY,"1917",25.5000114590,28.1236001620
3964,LBY,"1918",25.5000114590,25.1236001620
3965,LBY,"1919",25.5000114590,22.1236001620
3728,MLT,"1920",13.5000114590,37.1236001620
3619,NER,"1921",7.5000114590,16.1236001620
3620,NER,"1922",7.5000114590,13.1236001620
3676,NER,"1923",10.5000114590,19.1236001620
3677,NER,"1924",10.5000114590,16.1236001620
3678,NER,"1925",10.5000114590,13.1236001620
3734,NER,"1926",13.5000114590,19.1236001620
3564,NGA,"1927",4.5000114590,7.1236001620
3565,NGA,"1928",4.5000114590,4.1236001620
3621,NGA,"1929",7.5000114590,10.1236001620
3679,NGA,"1930",10.5000114590,10.1236001620
3670,TUN,"1931",10.5000114590,37.1236001620
4077,CYP,"1932",31.5000114590,34.1236001620
4134,CYP,"1933",34.5000114590,37.1236001620
4135,CYP,"1934",34.5000114590,34.1236001620
4258,DJI,"1935",40.5000114590,13.1236001620
4259,DJI,"1936",40.5000114590,10.1236001620
4316,DJI,"1937",43.5000114590,13.1236001620
4317,DJI,"1938",43.5000114590,10.1236001620
4020,EGY,"1939",28.5000114590,31.1236001620
4021,EGY,"1940",28.5000114590,28.1236001620
4022,EGY,"1941",28.5000114590,25.1236001620
4023,EGY,"1942",28.5000114590,22.1236001620
4078,EGY,"1943",31.5000114590,31.1236001620
4079,EGY,"1944",31.5000114590,28.1236001620
4080,EGY,"1945",31.5000114590,25.1236001620
4081,EGY,"1946",31.5000114590,22.1236001620
4136,EGY,"1947",34.5000114590,31.1236001620
4137,EGY,"1948",34.5000114590,28.1236001620
4138,EGY,"1949",34.5000114590,25.1236001620
4139,EGY,"1950",34.5000114590,22.1236001620
4197,EGY,"1951",37.5000114590,22.1236001620
4198,ERI,"1952",37.5000114590,19.1236001620
4199,ERI,"1953",37.5000114590,16.1236001620
4200,ERI,"1954",37.5000114590,13.1236001620
4257,ERI,"1955",40.5000114590,16.1236001620
4086,ETH,"1956",31.5000114590,7.1236001620
4142,ETH,"1957",34.5000114590,13.1236001620
4143,ETH,"1958",34.5000114590,10.1236001620
4144,ETH,"1959",34.5000114590,7.1236001620
4201,ETH,"1960",37.5000114590,10.1236001620
4202,ETH,"1961",37.5000114590,7.1236001620
4260,ETH,"1962",40.5000114590,7.1236001620
4318,ETH,"1963",43.5000114590,7.1236001620
4319,ETH,"1964",43.5000114590,4.1236001620
4375,ETH,"1965",46.5000114590,10.1236001620
4376,ETH,"1966",46.5000114590,7.1236001620
4377,ETH,"1967",46.5000114590,4.1236001620
3843,GRC,"1968",19.5000114590,40.1236001620
3844,GRC,"1969",19.5000114590,37.1236001620
3901,GRC,"1970",22.5000114590,40.1236001620
3902,GRC,"1971",22.5000114590,37.1236001620
3958,GRC,"1972",25.5000114590,43.1236001620
3959,GRC,"1973",25.5000114590,40.1236001620
3960,GRC,"1974",25.5000114590,37.1236001620
3961,GRC,"1975",25.5000114590,34.1236001620
4018,GRC,"1976",28.5000114590,37.1236001620
4019,GRC,"1977",28.5000114590,34.1236001620
4193,IRQ,"1978",37.5000114590,34.1236001620
4194,IRQ,"1979",37.5000114590,31.1236001620
4250,IRQ,"1980",40.5000114590,37.1236001620
4251,IRQ,"1981",40.5000114590,34.1236001620
4252,IRQ,"1982",40.5000114590,31.1236001620
4308,IRQ,"1983",43.5000114590,37.1236001620
4309,IRQ,"1984",43.5000114590,34.1236001620
4310,IRQ,"1985",43.5000114590,31.1236001620
4311,IRQ,"1986",43.5000114590,28.1236001620
4366,IRQ,"1987",46.5000114590,37.1236001620
4367,IRQ,"1988",46.5000114590,34.1236001620
4368,IRQ,"1989",46.5000114590,31.1236001620
4369,IRQ,"1990",46.5000114590,28.1236001620
4426,IRQ,"1991",49.5000114590,31.1236001620
4195,JOR,"1992",37.5000114590,28.1236001620
4027,SSD,"1993",28.5000114590,10.1236001620
4084,SSD,"1994",31.5000114590,13.1236001620
4085,SSD,"1995",31.5000114590,10.1236001620
3967,SDN,"1996",25.5000114590,16.1236001620
3968,SDN,"1997",25.5000114590,13.1236001620
4024,SDN,"1998",28.5000114590,19.1236001620
4025,SDN,"1999",28.5000114590,16.1236001620
4026,SDN,"2000",28.5000114590,13.1236001620
4082,SDN,"2001",31.5000114590,19.1236001620
4083,SDN,"2002",31.5000114590,16.1236001620
4140,SDN,"2003",34.5000114590,19.1236001620
4141,SDN,"2004",34.5000114590,16.1236001620
4192,SYR,"2005",37.5000114590,37.1236001620
4016,TUR,"2006",28.5000114590,43.1236001620
4017,TUR,"2007",28.5000114590,40.1236001620
4074,TUR,"2008",31.5000114590,43.1236001620
4075,TUR,"2009",31.5000114590,40.1236001620
4076,TUR,"2010",31.5000114590,37.1236001620
4132,TUR,"2011",34.5000114590,43.1236001620
4133,TUR,"2012",34.5000114590,40.1236001620
4190,TUR,"2013",37.5000114590,43.1236001620
4191,TUR,"2014",37.5000114590,40.1236001620
4249,TUR,"2015",40.5000114590,40.1236001620
4307,TUR,"2016",43.5000114590,40.1236001620
3494,AND,"2017",1.5000114590,43.1236001620
6797,USA,"2018",172.5000114590,52.1236001620
6913,USA,"2019",178.5000114590,52.1236001620
3377,FRA,"2020",-4.4999885410,46.1236001620
3435,FRA,"2021",-1.4999885410,46.1236001620
3436,FRA,"2022",-1.4999885410,43.1236001620
3492,FRA,"2023",1.5000114590,49.1236001620
3493,FRA,"2024",1.5000114590,46.1236001620
3549,FRA,"2025",4.5000114590,52.1236001620
3550,FRA,"2026",4.5000114590,49.1236001620
3551,FRA,"2027",4.5000114590,46.1236001620
3552,FRA,"2028",4.5000114590,43.1236001620
3608,FRA,"2029",7.5000114590,49.1236001620
3609,FRA,"2030",7.5000114590,46.1236001620
3610,FRA,"2031",7.5000114590,43.1236001620
3611,FRA,"2032",7.5000114590,40.1236001620
3668,FRA,"2033",10.5000114590,43.1236001620
3669,FRA,"2034",10.5000114590,40.1236001620
3667,LIE,"2035",10.5000114590,46.1236001620
3666,CHE,"2036",10.5000114590,49.1236001620
3607,BEL,"2037",7.5000114590,52.1236001620
3606,DEU,"2038",7.5000114590,55.1236001620
3664,DEU,"2039",10.5000114590,55.1236001620
3665,DEU,"2040",10.5000114590,52.1236001620
3722,DEU,"2041",13.5000114590,55.1236001620
3723,DEU,"2042",13.5000114590,52.1236001620
3724,DEU,"2043",13.5000114590,49.1236001620
3725,DEU,"2044",13.5000114590,46.1236001620
3781,DEU,"2045",16.5000114590,52.1236001620
3842,ALB,"2046",19.5000114590,43.1236001620
3782,AUT,"2047",16.5000114590,49.1236001620
3783,AUT,"2048",16.5000114590,46.1236001620
3784,BIH,"2049",16.5000114590,43.1236001620
3841,BIH,"2050",19.5000114590,46.1236001620
3726,HRV,"2051",13.5000114590,43.1236001620
3840,CZE,"2052",19.5000114590,49.1236001620
3605,DNK,"2053",7.5000114590,58.1236001620
3663,DNK,"2054",10.5000114590,58.1236001620
3780,DNK,"2055",16.5000114590,55.1236001620
3898,HUN,"2056",22.5000114590,49.1236001620
3899,HUN,"2057",22.5000114590,46.1236001620
3727,ITA,"2058",13.5000114590,40.1236001620
3785,ITA,"2059",16.5000114590,40.1236001620
3786,ITA,"2060",16.5000114590,37.1236001620
3838,POL,"2061",19.5000114590,55.1236001620
3839,POL,"2062",19.5000114590,52.1236001620
3896,POL,"2063",22.5000114590,55.1236001620
3897,POL,"2064",22.5000114590,52.1236001620
3955,POL,"2065",25.5000114590,52.1236001620
3956,POL,"2066",25.5000114590,49.1236001620
3900,SRB,"2067",22.5000114590,43.1236001620
3546,NOR,"2068",4.5000114590,61.1236001620
3547,NOR,"2069",4.5000114590,58.1236001620
3603,NOR,"2070",7.5000114590,64.1236001620
3604,NOR,"2071",7.5000114590,61.1236001620
3660,NOR,"2072",10.5000114590,67.1236001620
3661,NOR,"2073",10.5000114590,64.1236001620
3662,NOR,"2074",10.5000114590,61.1236001620
3717,NOR,"2075",13.5000114590,70.1236001620
3718,NOR,"2076",13.5000114590,67.1236001620
3719,NOR,"2077",13.5000114590,64.1236001620
3720,NOR,"2078",13.5000114590,61.1236001620
3775,NOR,"2079",16.5000114590,70.1236001620
3776,NOR,"2080",16.5000114590,67.1236001620
3833,NOR,"2081",19.5000114590,70.1236001620
3834,NOR,"2082",19.5000114590,67.1236001620
3891,NOR,"2083",22.5000114590,70.1236001620
3949,NOR,"2084",25.5000114590,70.1236001620
3950,NOR,"2085",25.5000114590,67.1236001620
4007,NOR,"2086",28.5000114590,70.1236001620
4065,NOR,"2087",31.5000114590,70.1236001620
3721,SWE,"2088",13.5000114590,58.1236001620
3777,SWE,"2089",16.5000114590,64.1236001620
3778,SWE,"2090",16.5000114590,61.1236001620
3779,SWE,"2091",16.5000114590,58.1236001620
3835,SWE,"2092",19.5000114590,64.1236001620
3836,SWE,"2093",19.5000114590,61.1236001620
3837,SWE,"2094",19.5000114590,58.1236001620
3892,SWE,"2095",22.5000114590,67.1236001620
3893,SWE,"2096",22.5000114590,64.1236001620
3954,BLR,"2097",25.5000114590,55.1236001620
4012,BLR,"2098",28.5000114590,55.1236001620
4013,BLR,"2099",28.5000114590,52.1236001620
4070,BLR,"2100",31.5000114590,55.1236001620
4071,BLR,"2101",31.5000114590,52.1236001620
3895,EST,"2102",22.5000114590,58.1236001620
3952,EST,"2103",25.5000114590,61.1236001620
3953,EST,"2104",25.5000114590,58.1236001620
4011,EST,"2105",28.5000114590,58.1236001620
3894,FIN,"2106",22.5000114590,61.1236001620
3951,FIN,"2107",25.5000114590,64.1236001620
4008,FIN,"2108",28.5000114590,67.1236001620
4009,FIN,"2109",28.5000114590,64.1236001620
4010,FIN,"2110",28.5000114590,61.1236001620
4066,FIN,"2111",31.5000114590,67.1236001620
4067,FIN,"2112",31.5000114590,64.1236001620
4068,FIN,"2113",31.5000114590,61.1236001620
4248,GEO,"2114",40.5000114590,43.1236001620
4306,GEO,"2115",43.5000114590,43.1236001620
4364,GEO,"2116",46.5000114590,43.1236001620
4365,GEO,"2117",46.5000114590,40.1236001620
4014,MDA,"2118",28.5000114590,49.1236001620
4015,MDA,"2119",28.5000114590,46.1236001620
4073,MDA,"2120",31.5000114590,46.1236001620
3957,ROU,"2121",25.5000114590,46.1236001620
4072,UKR,"2122",31.5000114590,49.1236001620
4129,UKR,"2123",34.5000114590,52.1236001620
4130,UKR,"2124",34.5000114590,49.1236001620
4131,UKR,"2125",34.5000114590,46.1236001620
4188,UKR,"2126",37.5000114590,49.1236001620
4189,UKR,"2127",37.5000114590,46.1236001620
4246,UKR,"2128",40.5000114590,49.1236001620
4656,AFG,"2129",61.5000114590,37.1236001620
4657,AFG,"2130",61.5000114590,34.1236001620
4658,AFG,"2131",61.5000114590,31.1236001620
4659,AFG,"2132",61.5000114590,28.1236001620
4714,AFG,"2133",64.5000114590,37.1236001620
4715,AFG,"2134",64.5000114590,34.1236001620
4716,AFG,"2135",64.5000114590,31.1236001620
4717,AFG,"2136",64.5000114590,28.1236001620
4772,AFG,"2137",67.5000114590,37.1236001620
4773,AFG,"2138",67.5000114590,34.1236001620
4774,AFG,"2139",67.5000114590,31.1236001620
4830,AFG,"2140",70.5000114590,37.1236001620
4831,AFG,"2141",70.5000114590,34.1236001620
4832,AFG,"2142",70.5000114590,31.1236001620
4888,AFG,"2143",73.5000114590,37.1236001620
4428,BHR,"2144",49.5000114590,25.1236001620
4776,IND,"2145",67.5000114590,25.1236001620
4777,IND,"2146",67.5000114590,22.1236001620
4833,IND,"2147",70.5000114590,28.1236001620
4834,IND,"2148",70.5000114590,25.1236001620
4835,IND,"2149",70.5000114590,22.1236001620
4889,IND,"2150",73.5000114590,34.1236001620
4890,IND,"2151",73.5000114590,31.1236001620
4891,IND,"2152",73.5000114590,28.1236001620
4892,IND,"2153",73.5000114590,25.1236001620
4893,IND,"2154",73.5000114590,22.1236001620
4894,IND,"2155",73.5000114590,19.1236001620
4895,IND,"2156",73.5000114590,16.1236001620
4896,IND,"2157",73.5000114590,13.1236001620
4897,IND,"2158",73.5000114590,10.1236001620
4898,IND,"2159",73.5000114590,7.1236001620
4947,IND,"2160",76.5000114590,34.1236001620
4948,IND,"2161",76.5000114590,31.1236001620
4949,IND,"2162",76.5000114590,28.1236001620
4950,IND,"2163",76.5000114590,25.1236001620
4951,IND,"2164",76.5000114590,22.1236001620
4952,IND,"2165",76.5000114590,19.1236001620
4953,IND,"2166",76.5000114590,16.1236001620
4954,IND,"2167",76.5000114590,13.1236001620
4955,IND,"2168",76.5000114590,10.1236001620
4956,IND,"2169",76.5000114590,7.1236001620
5005,IND,"2170",79.5000114590,34.1236001620
5006,IND,"2171",79.5000114590,31.1236001620
5007,IND,"2172",79.5000114590,28.1236001620
5008,IND,"2173",79.5000114590,25.1236001620
5009,IND,"2174",79.5000114590,22.1236001620
5010,IND,"2175",79.5000114590,19.1236001620
5011,IND,"2176",79.5000114590,16.1236001620
5012,IND,"2177",79.5000114590,13.1236001620
5013,IND,"2178",79.5000114590,10.1236001620
5014,IND,"2179",79.5000114590,7.1236001620
5064,IND,"2180",82.5000114590,31.1236001620
5065,IND,"2181",82.5000114590,28.1236001620
5066,IND,"2182",82.5000114590,25.1236001620
5067,IND,"2183",82.5000114590,22.1236001620
5068,IND,"2184",82.5000114590,19.1236001620
5069,IND,"2185",82.5000114590,16.1236001620
5123,IND,"2186",85.5000114590,28.1236001620
5124,IND,"2187",85.5000114590,25.1236001620
