Id_cell,Id_terminal,Distance,Ctry_iso3
RUS_C03968,RUS04,2298253.90839324,RUS
RUS_C03969,RUS01,4868106.23250024,RUS
RUS_C03969,RUS02,1155610.59284772,RUS
RUS_C03969,RUS03,1155610.59284772,RUS
RUS_C03969,RUS04,1155610.59284772,RUS
RUS_C03970,RUS01,4879748.93453592,RUS
RUS_C03970,RUS02,1092963.83640635,RUS
RUS_C03970,RUS03,1092963.83640635,RUS
RUS_C03970,RUS04,1092963.83640635,RUS
RUS_C03971,RUS01,4964238.03333464,RUS
RUS_C03971,RUS02,646720.944333072,RUS
RUS_C03971,RUS03,646720.944333072,RUS
RUS_C03971,RUS04,646720.944333072,RUS
RUS_C03972,RUS01,5043425.04710139,RUS
RUS_C03972,RUS02,606596.6211300329,RUS
RUS_C03972,RUS03,606596.6211300329,RUS
RUS_C03972,RUS04,606596.6211300329,RUS
RUS_C03973,RUS01,5111549.31623562,RUS
RUS_C03973,RUS02,604065.499405064,RUS
RUS_C03973,RUS03,604065.499405064,RUS
RUS_C03973,RUS04,604065.499405064,RUS
RUS_C03974,RUS01,5244730.41439779,RUS
RUS_C03974,RUS02,803579.447291413,RUS
RUS_C03974,RUS03,803579.447291413,RUS
RUS_C03974,RUS04,803579.447291413,RUS
RUS_C03975,RUS01,5367041.4207709,RUS
RUS_C03975,RUS02,1055180.42393681,RUS
RUS_C03975,RUS03,1055180.42393681,RUS
RUS_C03975,RUS04,1055180.42393681,RUS
RUS_C03976,RUS01,5503656.83146212,RUS
RUS_C03976,RUS02,1345548.90064203,RUS
RUS_C03976,RUS03,1345548.90064203,RUS
RUS_C03976,RUS04,1345548.90064203,RUS
RUS_C03977,RUS01,5652483.3862859,RUS
RUS_C03977,RUS02,1652301.84647754,RUS
RUS_C03977,RUS03,1652301.84647754,RUS
RUS_C03977,RUS04,1652301.84647754,RUS
RUS_C03978,RUS01,5812485.38198847,RUS
RUS_C03978,RUS02,1967705.87129575,RUS
RUS_C03978,RUS03,1967705.87129575,RUS
RUS_C03978,RUS04,1967705.87129575,RUS
RUS_C03979,RUS01,5976570.19890974,RUS
RUS_C03979,RUS02,2276444.33336471,RUS
RUS_C03979,RUS03,2276444.33336471,RUS
RUS_C03979,RUS04,2276444.33336471,RUS
RUS_C03980,RUS01,6101252.05265239,RUS
RUS_C03980,RUS02,2461497.3609392997,RUS
RUS_C03980,RUS03,2461497.3609392997,RUS
RUS_C03980,RUS04,2461497.3609392997,RUS
RUS_C03981,RUS01,4825070.53480999,RUS
RUS_C03981,RUS02,1156631.57583127,RUS
RUS_C03981,RUS03,1156631.57583127,RUS
RUS_C03981,RUS04,1156631.57583127,RUS
RUS_C03982,RUS01,4829592.64724536,RUS
RUS_C03982,RUS02,1069313.92823075,RUS
RUS_C03982,RUS03,1069313.92823075,RUS
RUS_C03982,RUS04,1069313.92823075,RUS
RUS_C03983,RUS01,4897312.75110386,RUS
RUS_C03983,RUS02,612603.708894548,RUS
RUS_C03983,RUS03,612603.708894548,RUS
RUS_C03983,RUS04,612603.708894548,RUS
RUS_C03984,RUS01,4944180.91492512,RUS
RUS_C03984,RUS02,574428.242085134,RUS
RUS_C03984,RUS03,574428.242085134,RUS
RUS_C03984,RUS04,574428.242085134,RUS
RUS_C03985,RUS01,5028434.98500641,RUS
RUS_C03985,RUS02,526946.880019627,RUS
RUS_C03985,RUS03,526946.880019627,RUS
RUS_C03985,RUS04,526946.880019627,RUS
RUS_C03986,RUS01,5122874.19941212,RUS
RUS_C03986,RUS02,710636.974923041,RUS
RUS_C03986,RUS03,710636.974923041,RUS
RUS_C03986,RUS04,710636.974923041,RUS
RUS_C03987,RUS01,5231335.47074679,RUS
RUS_C03987,RUS02,978058.572873012,RUS
RUS_C03987,RUS03,978058.572873012,RUS
RUS_C03987,RUS04,978058.572873012,RUS
RUS_C03988,RUS01,5356247.91061062,RUS
RUS_C03988,RUS02,1279268.07309431,RUS
RUS_C03988,RUS03,1279268.07309431,RUS
RUS_C03988,RUS04,1279268.07309431,RUS
RUS_C03989,RUS01,5494391.55432771,RUS
RUS_C03989,RUS02,1593478.20939562,RUS
RUS_C03989,RUS03,1593478.20939562,RUS
RUS_C03989,RUS04,1593478.20939562,RUS
RUS_C03990,RUS01,5644703.6141429,RUS
RUS_C03990,RUS02,1914210.2309761,RUS
RUS_C03990,RUS03,1914210.2309761,RUS
RUS_C03990,RUS04,1914210.2309761,RUS
RUS_C03991,RUS01,5796941.30625534,RUS
RUS_C03991,RUS02,2225283.43306087,RUS
RUS_C03991,RUS03,2225283.43306087,RUS
RUS_C03991,RUS04,2225283.43306087,RUS
RUS_C03992,RUS01,5822776.8560903,RUS
RUS_C03992,RUS02,2391260.0529257003,RUS
RUS_C03992,RUS03,2391260.0529257003,RUS
RUS_C03992,RUS04,2391260.0529257003,RUS
RUS_C03993,RUS01,4773281.97072533,RUS
RUS_C03993,RUS02,1110924.56537012,RUS
RUS_C03993,RUS03,1110924.56537012,RUS
RUS_C03993,RUS04,1110924.56537012,RUS
RUS_C03994,RUS01,4783462.61034,RUS
RUS_C03994,RUS02,1073217.40116749,RUS
RUS_C03994,RUS03,1073217.40116749,RUS
RUS_C03994,RUS04,1073217.40116749,RUS
RUS_C03995,RUS01,4814814.94775629,RUS
RUS_C03995,RUS02,598008.669543546,RUS
RUS_C03995,RUS03,598008.669543546,RUS
RUS_C03995,RUS04,598008.669543546,RUS
RUS_C03996,RUS01,4930769.54605994,RUS
RUS_C03996,RUS02,452450.185284817,RUS
RUS_C03996,RUS03,452450.185284817,RUS
RUS_C03996,RUS04,452450.185284817,RUS
RUS_C03997,RUS01,4996044.91028746,RUS
RUS_C03997,RUS02,622586.960570063,RUS
RUS_C03997,RUS03,622586.960570063,RUS
RUS_C03997,RUS04,622586.960570063,RUS
RUS_C03998,RUS01,5093591.042915599,RUS
RUS_C03998,RUS02,911344.060419026,RUS
RUS_C03998,RUS03,911344.060419026,RUS
RUS_C03998,RUS04,911344.060419026,RUS
RUS_C03999,RUS01,5206489.900143701,RUS
RUS_C03999,RUS02,1223390.63239467,RUS
RUS_C03999,RUS03,1223390.63239467,RUS
RUS_C03999,RUS04,1223390.63239467,RUS
RUS_C04000,RUS01,5333689.39636219,RUS
RUS_C04000,RUS02,1544575.35768744,RUS
RUS_C04000,RUS03,1544575.35768744,RUS
RUS_C04000,RUS04,1544575.35768744,RUS
RUS_C04001,RUS01,5471284.49846095,RUS
RUS_C04001,RUS02,1857945.92077494,RUS
RUS_C04001,RUS03,1857945.92077494,RUS
RUS_C04001,RUS04,1857945.92077494,RUS
RUS_C04002,RUS01,5673307.61300516,RUS
RUS_C04002,RUS02,2201203.82910269,RUS
RUS_C04002,RUS03,2201203.82910269,RUS
RUS_C04002,RUS04,2201203.82910269,RUS
RUS_C04003,RUS01,4723092.05342595,RUS
RUS_C04003,RUS02,1103823.22334443,RUS
RUS_C04003,RUS03,1103823.22334443,RUS
RUS_C04003,RUS04,1103823.22334443,RUS
RUS_C04004,RUS01,4724779.1197457,RUS
RUS_C04004,RUS02,586783.240583731,RUS
RUS_C04004,RUS03,586783.240583731,RUS
RUS_C04004,RUS04,586783.240583731,RUS
RUS_C04005,RUS01,4833999.75610896,RUS
RUS_C04005,RUS02,385393.137366602,RUS
RUS_C04005,RUS03,385393.137366602,RUS
RUS_C04005,RUS04,385393.137366602,RUS
RUS_C04006,RUS01,4869888.66236944,RUS
RUS_C04006,RUS02,550579.70991778,RUS
RUS_C04006,RUS03,550579.70991778,RUS
RUS_C04006,RUS04,550579.70991778,RUS
RUS_C04007,RUS01,4954001.89881845,RUS
RUS_C04007,RUS02,857643.212923026,RUS
RUS_C04007,RUS03,857643.212923026,RUS
RUS_C04007,RUS04,857643.212923026,RUS
RUS_C04008,RUS01,5054565.104075,RUS
RUS_C04008,RUS02,1179533.79032568,RUS
RUS_C04008,RUS03,1179533.79032568,RUS
RUS_C04008,RUS04,1179533.79032568,RUS
RUS_C04009,RUS01,5170547.80736244,RUS
RUS_C04009,RUS02,1506675.78030788,RUS
RUS_C04009,RUS03,1506675.78030788,RUS
RUS_C04009,RUS04,1506675.78030788,RUS
RUS_C04010,RUS01,5287794.26589702,RUS
RUS_C04010,RUS02,1796526.6478293,RUS
RUS_C04010,RUS03,1796526.6478293,RUS
RUS_C04010,RUS04,1796526.6478293,RUS
RUS_C04011,RUS01,4649461.07870169,RUS
RUS_C04011,RUS02,605995.021604519,RUS
RUS_C04011,RUS03,605995.021604519,RUS
RUS_C04011,RUS04,605995.021604519,RUS
RUS_C04012,RUS01,4624682.32885097,RUS
RUS_C04012,RUS02,140023.161391918,RUS
RUS_C04012,RUS03,140023.161391918,RUS
RUS_C04012,RUS04,140023.161391918,RUS
RUS_C04013,RUS01,4671342.32137251,RUS
RUS_C04013,RUS02,188079.319705229,RUS
RUS_C04013,RUS03,188079.319705229,RUS
RUS_C04013,RUS04,188079.319705229,RUS
RUS_C04014,RUS01,4744432.50456883,RUS
RUS_C04014,RUS02,501398.115398154,RUS
RUS_C04014,RUS03,501398.115398154,RUS
RUS_C04014,RUS04,501398.115398154,RUS
RUS_C04015,RUS01,4812770.21535277,RUS
RUS_C04015,RUS02,819655.057934633,RUS
RUS_C04015,RUS03,819655.057934633,RUS
RUS_C04015,RUS04,819655.057934633,RUS
RUS_C04016,RUS01,4900661.61795664,RUS
RUS_C04016,RUS02,1149181.02535542,RUS
RUS_C04016,RUS03,1149181.02535542,RUS
RUS_C04016,RUS04,1149181.02535542,RUS
RUS_C04017,RUS01,5005140.47387152,RUS
RUS_C04017,RUS02,1480713.54188724,RUS
RUS_C04017,RUS03,1480713.54188724,RUS
RUS_C04017,RUS04,1480713.54188724,RUS
RUS_C04018,RUS01,5104758.75591777,RUS
RUS_C04018,RUS02,1743400.26907877,RUS
RUS_C04018,RUS03,1743400.26907877,RUS
RUS_C04018,RUS04,1743400.26907877,RUS
RUS_C04019,RUS01,4561955.30186165,RUS
RUS_C04019,RUS02,135797.912300531,RUS
RUS_C04019,RUS03,135797.912300531,RUS
RUS_C04019,RUS04,135797.912300531,RUS
RUS_C04020,RUS01,4577395.79434717,RUS
RUS_C04020,RUS02,140663.790478952,RUS
RUS_C04020,RUS03,140663.790478952,RUS
RUS_C04020,RUS04,140663.790478952,RUS
RUS_C04021,RUS01,4614865.51669045,RUS
RUS_C04021,RUS02,460300.04866818205,RUS
RUS_C04021,RUS03,460300.04866818205,RUS
RUS_C04021,RUS04,460300.04866818205,RUS
RUS_C04022,RUS01,4670108.10728515,RUS
RUS_C04022,RUS02,799716.088823603,RUS
RUS_C04022,RUS03,799716.088823603,RUS
RUS_C04022,RUS04,799716.088823603,RUS
RUS_C04023,RUS01,4744974.65625162,RUS
RUS_C04023,RUS02,1133489.95972129,RUS
RUS_C04023,RUS03,1133489.95972129,RUS
RUS_C04023,RUS04,1133489.95972129,RUS
RUS_C04024,RUS01,4837644.86335803,RUS
RUS_C04024,RUS02,1467382.49742844,RUS
RUS_C04024,RUS03,1467382.49742844,RUS
RUS_C04024,RUS04,1467382.49742844,RUS
RUS_C04025,RUS01,4911280.74610838,RUS
RUS_C04025,RUS02,1735462.54989468,RUS
RUS_C04025,RUS03,1735462.54989468,RUS
RUS_C04025,RUS04,1735462.54989468,RUS
RUS_C04026,RUS01,4468180.03039452,RUS
RUS_C04026,RUS02,110464.81424752901,RUS
RUS_C04026,RUS03,110464.81424752901,RUS
RUS_C04026,RUS04,110464.81424752901,RUS
RUS_C04027,RUS01,4457713.58680865,RUS
RUS_C04027,RUS02,131832.857248391,RUS
RUS_C04027,RUS03,131832.857248391,RUS
RUS_C04027,RUS04,131832.857248391,RUS
RUS_C04028,RUS01,4484438.16563804,RUS
RUS_C04028,RUS02,490727.14332725,RUS
RUS_C04028,RUS03,490727.14332725,RUS
RUS_C04028,RUS04,490727.14332725,RUS
RUS_C04029,RUS01,4526239.46806908,RUS
RUS_C04029,RUS02,799225.993547735,RUS
RUS_C04029,RUS03,799225.993547735,RUS
RUS_C04029,RUS04,799225.993547735,RUS
RUS_C04030,RUS01,4587708.19504183,RUS
RUS_C04030,RUS02,1133106.44461527,RUS
RUS_C04030,RUS03,1133106.44461527,RUS
RUS_C04030,RUS04,1133106.44461527,RUS
RUS_C04031,RUS01,4668243.47372006,RUS
RUS_C04031,RUS02,1467057.45633455,RUS
RUS_C04031,RUS03,1467057.45633455,RUS
RUS_C04031,RUS04,1467057.45633455,RUS
RUS_C04032,RUS01,4759068.14361964,RUS
RUS_C04032,RUS02,1787737.58935831,RUS
RUS_C04032,RUS03,1787737.58935831,RUS
RUS_C04032,RUS04,1787737.58935831,RUS
RUS_C04033,RUS01,4805973.20475794,RUS
RUS_C04033,RUS02,1975425.96652608,RUS
RUS_C04033,RUS03,1975425.96652608,RUS
RUS_C04033,RUS04,1975425.96652608,RUS
RUS_C04034,RUS01,4467862.98330218,RUS
RUS_C04034,RUS02,933756.154909281,RUS
RUS_C04034,RUS03,933756.154909281,RUS
RUS_C04034,RUS04,933756.154909281,RUS
RUS_C04035,RUS01,4360032.5886544995,RUS
RUS_C04035,RUS02,184931.397197352,RUS
RUS_C04035,RUS03,184931.397197352,RUS
RUS_C04035,RUS04,184931.397197352,RUS
RUS_C04036,RUS01,4349288.46294161,RUS
RUS_C04036,RUS02,207504.558965806,RUS
RUS_C04036,RUS03,207504.558965806,RUS
RUS_C04036,RUS04,207504.558965806,RUS
RUS_C04037,RUS01,4357639.43343675,RUS
RUS_C04037,RUS02,499622.460428208,RUS
RUS_C04037,RUS03,499622.460428208,RUS
RUS_C04037,RUS04,499622.460428208,RUS
RUS_C04038,RUS01,4381402.18876082,RUS
RUS_C04038,RUS02,818220.849297725,RUS
RUS_C04038,RUS03,818220.849297725,RUS
RUS_C04038,RUS04,818220.849297725,RUS
RUS_C04039,RUS01,4429077.00000011,RUS
RUS_C04039,RUS02,1148046.69678197,RUS
RUS_C04039,RUS03,1148046.69678197,RUS
RUS_C04039,RUS04,1148046.69678197,RUS
RUS_C04040,RUS01,4497125.40535574,RUS
RUS_C04040,RUS02,1479747.72121143,RUS
RUS_C04040,RUS03,1479747.72121143,RUS
RUS_C04040,RUS04,1479747.72121143,RUS
RUS_C04041,RUS01,4576860.779509099,RUS
RUS_C04041,RUS02,1796337.07143357,RUS
RUS_C04041,RUS03,1796337.07143357,RUS
RUS_C04041,RUS04,1796337.07143357,RUS
RUS_C04042,RUS01,4559941.13055353,RUS
RUS_C04042,RUS02,2001350.65980074,RUS
RUS_C04042,RUS03,2001350.65980074,RUS
RUS_C04042,RUS04,2001350.65980074,RUS
RUS_C04043,RUS01,4452905.95776679,RUS
RUS_C04043,RUS02,1090402.04244406,RUS
RUS_C04043,RUS03,1090402.04244406,RUS
RUS_C04043,RUS04,1090402.04244406,RUS
RUS_C04044,RUS01,4301818.32344005,RUS
RUS_C04044,RUS02,442798.13917902,RUS
RUS_C04044,RUS03,442798.13917902,RUS
RUS_C04044,RUS04,442798.13917902,RUS
RUS_C04045,RUS01,4256278.62826744,RUS
RUS_C04045,RUS02,283750.26499451,RUS
RUS_C04045,RUS03,283750.26499451,RUS
RUS_C04045,RUS04,283750.26499451,RUS
RUS_C04046,RUS01,4235060.25861438,RUS
RUS_C04046,RUS02,303766.128513739,RUS
RUS_C04046,RUS03,303766.128513739,RUS
RUS_C04046,RUS04,303766.128513739,RUS
RUS_C04047,RUS01,4224100.62945669,RUS
RUS_C04047,RUS02,548368.93431745,RUS
RUS_C04047,RUS03,548368.93431745,RUS
RUS_C04047,RUS04,548368.93431745,RUS
RUS_C04048,RUS01,4235850.82738774,RUS
RUS_C04048,RUS02,855361.291622128,RUS
RUS_C04048,RUS03,855361.291622128,RUS
RUS_C04048,RUS04,855361.291622128,RUS
RUS_C04049,RUS01,4269309.12909046,RUS
RUS_C04049,RUS02,1177694.20684167,RUS
RUS_C04049,RUS03,1177694.20684167,RUS
RUS_C04049,RUS04,1177694.20684167,RUS
RUS_C04050,RUS01,4324488.33880602,RUS
RUS_C04050,RUS02,1505095.89971537,RUS
RUS_C04050,RUS03,1505095.89971537,RUS
RUS_C04050,RUS04,1505095.89971537,RUS
RUS_C04051,RUS01,4400520.01553605,RUS
RUS_C04051,RUS02,1834764.37597848,RUS
RUS_C04051,RUS03,1834764.37597848,RUS
RUS_C04051,RUS04,1834764.37597848,RUS
RUS_C04052,RUS01,4462627.23838221,RUS
RUS_C04052,RUS02,2122612.15643567,RUS
RUS_C04052,RUS03,2122612.15643567,RUS
RUS_C04052,RUS04,2122612.15643567,RUS
RUS_C04053,RUS01,4245569.69067798,RUS
RUS_C04053,RUS02,590928.1976838671,RUS
RUS_C04053,RUS03,590928.1976838671,RUS
RUS_C04053,RUS04,590928.1976838671,RUS
RUS_C04054,RUS01,4162750.26087041,RUS
RUS_C04054,RUS02,400049.734542425,RUS
RUS_C04054,RUS03,400049.734542425,RUS
RUS_C04054,RUS04,400049.734542425,RUS
RUS_C04055,RUS01,4123402.10128881,RUS
RUS_C04055,RUS02,407196.619708515,RUS
RUS_C04055,RUS03,407196.619708515,RUS
RUS_C04055,RUS04,407196.619708515,RUS
RUS_C04056,RUS01,4094530.04715872,RUS
RUS_C04056,RUS02,618675.679644517,RUS
RUS_C04056,RUS03,618675.679644517,RUS
RUS_C04056,RUS04,618675.679644517,RUS
RUS_C04057,RUS01,4089859.81569028,RUS
RUS_C04057,RUS02,908343.76133662,RUS
RUS_C04057,RUS03,908343.76133662,RUS
RUS_C04057,RUS04,908343.76133662,RUS
RUS_C04058,RUS01,4108649.02457583,RUS
RUS_C04058,RUS02,1220912.71551402,RUS
RUS_C04058,RUS03,1220912.71551402,RUS
RUS_C04058,RUS04,1220912.71551402,RUS
RUS_C04059,RUS01,4150541.02886107,RUS
RUS_C04059,RUS02,1542422.33249659,RUS
RUS_C04059,RUS03,1542422.33249659,RUS
RUS_C04059,RUS04,1542422.33249659,RUS
RUS_C04060,RUS01,4214799.67395395,RUS
RUS_C04060,RUS02,1868173.12153831,RUS
RUS_C04060,RUS03,1868173.12153831,RUS
RUS_C04060,RUS04,1868173.12153831,RUS
RUS_C04061,RUS01,4296788.60432714,RUS
RUS_C04061,RUS02,2183120.58408602,RUS
RUS_C04061,RUS03,2183120.58408602,RUS
RUS_C04061,RUS04,2183120.58408602,RUS
RUS_C04062,RUS01,4102282.60981306,RUS
RUS_C04062,RUS02,605383.469076053,RUS
RUS_C04062,RUS03,605383.469076053,RUS
RUS_C04062,RUS04,605383.469076053,RUS
RUS_C04063,RUS01,4068593.7418712005,RUS
RUS_C04063,RUS02,493173.06131678604,RUS
RUS_C04063,RUS03,493173.06131678604,RUS
RUS_C04063,RUS04,493173.06131678604,RUS
RUS_C04064,RUS01,4009935.41365268,RUS
RUS_C04064,RUS02,510569.441681885,RUS
RUS_C04064,RUS03,510569.441681885,RUS
RUS_C04064,RUS04,510569.441681885,RUS
RUS_C04065,RUS01,3964706.24925169,RUS
RUS_C04065,RUS02,702480.5613833871,RUS
RUS_C04065,RUS03,702480.5613833871,RUS
RUS_C04065,RUS04,702480.5613833871,RUS
RUS_C04066,RUS01,3943727.30652542,RUS
RUS_C04066,RUS02,974474.8276308271,RUS
RUS_C04066,RUS03,974474.8276308271,RUS
RUS_C04066,RUS04,974474.8276308271,RUS
RUS_C04067,RUS01,3947361.34112063,RUS
RUS_C04067,RUS02,1276230.23244859,RUS
RUS_C04067,RUS03,1276230.23244859,RUS
RUS_C04067,RUS04,1276230.23244859,RUS
RUS_C04068,RUS01,3975506.46405593,RUS
RUS_C04068,RUS02,1590802.75702837,RUS
RUS_C04068,RUS03,1590802.75702837,RUS
RUS_C04068,RUS04,1590802.75702837,RUS
RUS_C04069,RUS01,4027604.99631999,RUS
RUS_C04069,RUS02,1911788.41327177,RUS
RUS_C04069,RUS03,1911788.41327177,RUS
RUS_C04069,RUS04,1911788.41327177,RUS
RUS_C04070,RUS01,4102616.73214958,RUS
RUS_C04070,RUS02,2236272.99684081,RUS
RUS_C04070,RUS03,2236272.99684081,RUS
RUS_C04070,RUS04,2236272.99684081,RUS
RUS_C04071,RUS01,4141605.15297601,RUS
RUS_C04071,RUS02,2455942.09737021,RUS
RUS_C04071,RUS03,2455942.09737021,RUS
RUS_C04071,RUS04,2455942.09737021,RUS
RUS_C04072,RUS01,4299043.62734359,RUS
RUS_C04072,RUS02,1188418.86368693,RUS
RUS_C04072,RUS03,1188418.86368693,RUS
RUS_C04072,RUS04,1188418.86368693,RUS
RUS_C04073,RUS01,4045854.30578514,RUS
RUS_C04073,RUS02,681923.471593856,RUS
RUS_C04073,RUS03,681923.471593856,RUS
RUS_C04073,RUS04,681923.471593856,RUS
RUS_C04074,RUS01,3984111.83854154,RUS
RUS_C04074,RUS02,595669.791908512,RUS
RUS_C04074,RUS03,595669.791908512,RUS
RUS_C04074,RUS04,595669.791908512,RUS
RUS_C04075,RUS01,3898303.85626628,RUS
RUS_C04075,RUS02,617523.636788838,RUS
RUS_C04075,RUS03,617523.636788838,RUS
RUS_C04075,RUS04,617523.636788838,RUS
RUS_C04076,RUS01,3835544.94467289,RUS
RUS_C04076,RUS02,794703.4580158041,RUS
RUS_C04076,RUS03,794703.4580158041,RUS
RUS_C04076,RUS04,794703.4580158041,RUS
RUS_C04077,RUS01,3797779.78267871,RUS
RUS_C04077,RUS02,1051136.10836812,RUS
RUS_C04077,RUS03,1051136.10836812,RUS
RUS_C04077,RUS04,1051136.10836812,RUS
RUS_C04078,RUS01,3785735.69785583,RUS
RUS_C04078,RUS02,1342032.14053041,RUS
RUS_C04078,RUS03,1342032.14053041,RUS
RUS_C04078,RUS04,1342032.14053041,RUS
RUS_C04079,RUS01,3799625.89269238,RUS
RUS_C04079,RUS02,1649159.91621874,RUS
RUS_C04079,RUS03,1649159.91621874,RUS
RUS_C04079,RUS04,1649159.91621874,RUS
RUS_C04080,RUS01,3839127.84099457,RUS
RUS_C04080,RUS02,1964836.8263198996,RUS
RUS_C04080,RUS03,1964836.8263198996,RUS
RUS_C04080,RUS04,1964836.8263198996,RUS
RUS_C04081,RUS01,3903414.54734264,RUS
RUS_C04081,RUS02,2285445.48503661,RUS
RUS_C04081,RUS03,2285445.48503661,RUS
RUS_C04081,RUS04,2285445.48503661,RUS
RUS_C04082,RUS01,3974628.23020726,RUS
RUS_C04082,RUS02,2510976.23075705,RUS
RUS_C04082,RUS03,2510976.23075705,RUS
RUS_C04082,RUS04,2510976.23075705,RUS
RUS_C04083,RUS01,4275427.72879096,RUS
RUS_C04083,RUS02,1192871.16938611,RUS
RUS_C04083,RUS03,1192871.16938611,RUS
RUS_C04083,RUS04,1192871.16938611,RUS
RUS_C04084,RUS01,4200708.41802036,RUS
RUS_C04084,RUS02,1110619.66489538,RUS
RUS_C04084,RUS03,1110619.66489538,RUS
RUS_C04084,RUS04,1110619.66489538,RUS
RUS_C04085,RUS01,3975009.10560736,RUS
RUS_C04085,RUS02,758353.2698809879,RUS
RUS_C04085,RUS03,758353.2698809879,RUS
RUS_C04085,RUS04,758353.2698809879,RUS
RUS_C04086,RUS01,3892753.25007144,RUS
RUS_C04086,RUS02,691125.459813726,RUS
RUS_C04086,RUS03,691125.459813726,RUS
RUS_C04086,RUS04,691125.459813726,RUS
RUS_C04087,RUS01,3788074.91167451,RUS
RUS_C04087,RUS02,724977.0915207991,RUS
RUS_C04087,RUS03,724977.0915207991,RUS
RUS_C04087,RUS04,724977.0915207991,RUS
RUS_C04088,RUS01,3707421.27478575,RUS
RUS_C04088,RUS02,892553.041780461,RUS
RUS_C04088,RUS03,892553.041780461,RUS
RUS_C04088,RUS04,892553.041780461,RUS
RUS_C04089,RUS01,3652377.56476201,RUS
RUS_C04089,RUS02,1136036.35730283,RUS
RUS_C04089,RUS03,1136036.35730283,RUS
RUS_C04089,RUS04,1136036.35730283,RUS
RUS_C04090,RUS01,3624092.59415278,RUS
RUS_C04090,RUS02,1416717.0467977,RUS
RUS_C04090,RUS03,1416717.0467977,RUS
RUS_C04090,RUS04,1416717.0467977,RUS
RUS_C04091,RUS01,3623163.98861773,RUS
RUS_C04091,RUS02,1716350.73204599,RUS
RUS_C04091,RUS03,1716350.73204599,RUS
RUS_C04091,RUS04,1716350.73204599,RUS
RUS_C04092,RUS01,3649573.69219691,RUS
RUS_C04092,RUS02,2026463.91709837,RUS
RUS_C04092,RUS03,2026463.91709837,RUS
RUS_C04092,RUS04,2026463.91709837,RUS
RUS_C04093,RUS01,3703186.0894187004,RUS
RUS_C04093,RUS02,2340032.28919517,RUS
RUS_C04093,RUS03,2340032.28919517,RUS
RUS_C04093,RUS04,2340032.28919517,RUS
RUS_C04094,RUS01,3807152.40150048,RUS
RUS_C04094,RUS02,2505613.73619022,RUS
RUS_C04094,RUS03,2505613.73619022,RUS
RUS_C04094,RUS04,2505613.73619022,RUS
RUS_C04095,RUS01,4213605.31714518,RUS
RUS_C04095,RUS02,1214283.03980517,RUS
RUS_C04095,RUS03,1214283.03980517,RUS
RUS_C04095,RUS04,1214283.03980517,RUS
RUS_C04096,RUS01,4155154.40846765,RUS
RUS_C04096,RUS02,1135472.73392048,RUS
RUS_C04096,RUS03,1135472.73392048,RUS
RUS_C04096,RUS04,1135472.73392048,RUS
RUS_C04097,RUS01,3909077.01332865,RUS
RUS_C04097,RUS02,847479.599445182,RUS
RUS_C04097,RUS03,847479.599445182,RUS
RUS_C04097,RUS04,847479.599445182,RUS
RUS_C04098,RUS01,3802567.92444462,RUS
RUS_C04098,RUS02,787820.2104024759,RUS
RUS_C04098,RUS03,787820.2104024759,RUS
RUS_C04098,RUS04,787820.2104024759,RUS
RUS_C04099,RUS01,3679638.4298792,RUS
RUS_C04099,RUS02,832523.892681782,RUS
RUS_C04099,RUS03,832523.892681782,RUS
RUS_C04099,RUS04,832523.892681782,RUS
RUS_C04100,RUS01,3580746.70649818,RUS
RUS_C04100,RUS02,994169.271186499,RUS
RUS_C04100,RUS03,994169.271186499,RUS
RUS_C04100,RUS04,994169.271186499,RUS
RUS_C04101,RUS01,3507921.36907476,RUS
RUS_C04101,RUS02,1227287.7374626002,RUS
RUS_C04101,RUS03,1227287.7374626002,RUS
RUS_C04101,RUS04,1227287.7374626002,RUS
RUS_C04102,RUS01,3462790.79324703,RUS
RUS_C04102,RUS02,1498797.56252875,RUS
RUS_C04102,RUS03,1498797.56252875,RUS
RUS_C04102,RUS04,1498797.56252875,RUS
RUS_C04103,RUS01,3446415.52998642,RUS
RUS_C04103,RUS02,1791236.94735945,RUS
RUS_C04103,RUS03,1791236.94735945,RUS
RUS_C04103,RUS04,1791236.94735945,RUS
RUS_C04104,RUS01,3459166.38091595,RUS
RUS_C04104,RUS02,2095781.11054316,RUS
RUS_C04104,RUS03,2095781.11054316,RUS
RUS_C04104,RUS04,2095781.11054316,RUS
RUS_C04105,RUS01,3500677.10614605,RUS
RUS_C04105,RUS02,2407764.63208591,RUS
RUS_C04105,RUS03,2407764.63208591,RUS
RUS_C04105,RUS04,2407764.63208591,RUS
RUS_C04106,RUS01,3492760.04791669,RUS
RUS_C04106,RUS02,2612040.32375255,RUS
RUS_C04106,RUS03,2612040.32375255,RUS
RUS_C04106,RUS04,2612040.32375255,RUS
RUS_C04107,RUS01,4180283.67623211,RUS
RUS_C04107,RUS02,1233296.15966072,RUS
RUS_C04107,RUS03,1233296.15966072,RUS
RUS_C04107,RUS04,1233296.15966072,RUS
RUS_C04108,RUS01,4089062.55649852,RUS
RUS_C04108,RUS02,1149012.21989175,RUS
RUS_C04108,RUS03,1149012.21989175,RUS
RUS_C04108,RUS04,1149012.21989175,RUS
RUS_C04109,RUS01,3837660.8030749,RUS
RUS_C04109,RUS02,925836.714129663,RUS
RUS_C04109,RUS03,925836.714129663,RUS
